Year,Storm,Province,concurrent_storms_combined_intensity,concurrent_storms_count,days_since_last_storm,has_concurrent_storm,nearest_concurrent_storm_distance,storms_past_30_days
2018,Ester,Cagayan,0.0,0,0.0,0,-999.0,1
2018,Ester,Camarines Norte,0.0,0,0.0,0,-999.0,1
2018,Ester,Camarines Sur,0.0,0,0.0,0,-999.0,1
2018,Ester,Camiguin,0.0,0,0.0,0,-999.0,1
2018,Ester,Capiz,0.0,0,0.0,0,-999.0,1
2018,Ester,Catanduanes,0.0,0,0.0,0,-999.0,1
2018,Ester,Cavite,0.0,0,0.0,0,-999.0,1
2018,Ester,Cebu,0.0,0,0.0,0,-999.0,1
2018,Ester,Cotabato,0.0,0,0.0,0,-999.0,1
2018,Ester,Davao de Oro,0.0,0,0.0,0,-999.0,1
2018,Ester,Davao del Norte,0.0,0,0.0,0,-999.0,1
2018,Ester,Davao del Sur,0.0,0,0.0,0,-999.0,1
2018,Ester,Davao Occidental,0.0,0,0.0,0,-999.0,1
2018,Ester,Davao Oriental,0.0,0,0.0,0,-999.0,1
2018,Ester,Dinagat Islands,0.0,0,0.0,0,-999.0,1
2018,Ester,Eastern Samar,0.0,0,0.0,0,-999.0,1
2018,Ester,Guimaras,0.0,0,0.0,0,-999.0,1
2018,Ester,Ifugao,0.0,0,0.0,0,-999.0,1
2018,Ester,Ilocos Norte,0.0,0,0.0,0,-999.0,1
2018,Ester,Ilocos Sur,0.0,0,0.0,0,-999.0,1
2018,Ester,Iloilo,0.0,0,0.0,0,-999.0,1
2018,Ester,Isabela,0.0,0,0.0,0,-999.0,1
2018,Ester,Kalinga,0.0,0,0.0,0,-999.0,1
2018,Ester,La Union,0.0,0,0.0,0,-999.0,1
2018,Ester,Laguna,0.0,0,0.0,0,-999.0,1
2018,Ester,Lanao del Norte,0.0,0,0.0,0,-999.0,1
2018,Ester,Lanao del Sur,0.0,0,0.0,0,-999.0,1
2018,Ester,Leyte,0.0,0,0.0,0,-999.0,1
2018,Ester,Maguindanao del Norte,0.0,0,0.0,0,-999.0,1
2018,Ester,Maguindanao del Sur,0.0,0,0.0,0,-999.0,1
2018,Ester,Marinduque,0.0,0,0.0,0,-999.0,1
2018,Ester,Masbate,0.0,0,0.0,0,-999.0,1
2018,Ester,Metro Manila,0.0,0,0.0,0,-999.0,1
2018,Ester,Misamis Occidental,0.0,0,0.0,0,-999.0,1
2018,Ester,Misamis Oriental,0.0,0,0.0,0,-999.0,1
2018,Ester,Mountain Province,0.0,0,0.0,0,-999.0,1
2018,Ester,Negros Occidental,0.0,0,0.0,0,-999.0,1
2018,Ester,Negros Oriental,0.0,0,0.0,0,-999.0,1
2018,Ester,Northern Samar,0.0,0,0.0,0,-999.0,1
2018,Ester,Nueva Ecija,0.0,0,0.0,0,-999.0,1
2018,Ester,Nueva Vizcaya,0.0,0,0.0,0,-999.0,1
2018,Ester,Occidental Mindoro,0.0,0,0.0,0,-999.0,1
2018,Ester,Oriental Mindoro,0.0,0,0.0,0,-999.0,1
2018,Ester,Palawan,0.0,0,0.0,0,-999.0,1
2018,Ester,Pampanga,0.0,0,0.0,0,-999.0,1
2018,Ester,Pangasinan,0.0,0,0.0,0,-999.0,1
2018,Ester,Quezon,0.0,0,0.0,0,-999.0,1
2018,Ester,Quirino,0.0,0,0.0,0,-999.0,1
2018,Ester,Rizal,0.0,0,0.0,0,-999.0,1
2018,Ester,Romblon,0.0,0,0.0,0,-999.0,1
2018,Ester,Samar,0.0,0,0.0,0,-999.0,1
2018,Ester,Sarangani,0.0,0,0.0,0,-999.0,1
2018,Ester,Siquijor,0.0,0,0.0,0,-999.0,1
2018,Ester,Sorsogon,0.0,0,0.0,0,-999.0,1
2018,Ester,South Cotabato,0.0,0,0.0,0,-999.0,1
2018,Ester,Southern Leyte,0.0,0,0.0,0,-999.0,1
2018,Ester,Sultan Kudarat,0.0,0,0.0,0,-999.0,1
2018,Ester,Sulu,0.0,0,0.0,0,-999.0,1
2018,Ester,Surigao del Norte,0.0,0,0.0,0,-999.0,1
2018,Ester,Surigao del Sur,0.0,0,0.0,0,-999.0,1
2018,Ester,Tarlac,0.0,0,0.0,0,-999.0,1
2018,Ester,Tawi-Tawi,0.0,0,0.0,0,-999.0,1
2018,Ester,Zambales,0.0,0,0.0,0,-999.0,1
2018,Ester,Zamboanga del Norte,0.0,0,0.0,0,-999.0,1
2018,Ester,Zamboanga del Sur,0.0,0,0.0,0,-999.0,1
2018,Ester,Zamboanga Sibugay,0.0,0,0.0,0,-999.0,1
2018,Florita,Abra,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Agusan del Norte,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Agusan del Sur,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Aklan,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Albay,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Antique,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Apayao,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Aurora,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Basilan,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Bataan,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Batanes,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Batangas,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Benguet,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Biliran,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Bohol,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Bukidnon,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Bulacan,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Cagayan,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Camarines Norte,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Camarines Sur,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Camiguin,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Capiz,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Catanduanes,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Cavite,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Cebu,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Cotabato,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Davao de Oro,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Davao del Norte,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Davao del Sur,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Davao Occidental,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Davao Oriental,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Dinagat Islands,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Eastern Samar,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Guimaras,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Ifugao,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Ilocos Norte,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Ilocos Sur,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Iloilo,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Isabela,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Kalinga,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,La Union,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Laguna,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Lanao del Norte,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Lanao del Sur,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Leyte,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Maguindanao del Norte,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Maguindanao del Sur,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Marinduque,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Masbate,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Metro Manila,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Misamis Occidental,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Misamis Oriental,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Mountain Province,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Negros Occidental,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Negros Oriental,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Northern Samar,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Nueva Ecija,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Nueva Vizcaya,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Occidental Mindoro,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Oriental Mindoro,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Palawan,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Pampanga,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Pangasinan,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Quezon,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Quirino,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Rizal,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Romblon,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Samar,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Sarangani,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Siquijor,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Sorsogon,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,South Cotabato,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Southern Leyte,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Sultan Kudarat,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Sulu,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Surigao del Norte,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Surigao del Sur,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Tarlac,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Tawi-Tawi,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Zambales,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Zamboanga del Norte,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Zamboanga del Sur,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Florita,Zamboanga Sibugay,172.78377464788733,1,6.0,1,3038.280623081771,2
2018,Gardo,Abra,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Agusan del Norte,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Agusan del Sur,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Aklan,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Albay,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Antique,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Apayao,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Aurora,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Basilan,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Bataan,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Batanes,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Batangas,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Benguet,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Biliran,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Bohol,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Bukidnon,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Bulacan,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Cagayan,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Camarines Norte,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Camarines Sur,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Camiguin,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Capiz,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Catanduanes,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Cavite,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Cebu,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Cotabato,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Davao de Oro,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Davao del Norte,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Davao del Sur,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Davao Occidental,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Davao Oriental,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Dinagat Islands,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Eastern Samar,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Guimaras,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Ifugao,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Ilocos Norte,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Ilocos Sur,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Iloilo,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Isabela,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Kalinga,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,La Union,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Laguna,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Lanao del Norte,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Lanao del Sur,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Leyte,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Maguindanao del Norte,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Maguindanao del Sur,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Marinduque,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Masbate,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Metro Manila,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Misamis Occidental,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Misamis Oriental,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Mountain Province,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Negros Occidental,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Negros Oriental,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Northern Samar,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Nueva Ecija,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Nueva Vizcaya,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Occidental Mindoro,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Oriental Mindoro,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Palawan,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Pampanga,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Pangasinan,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Quezon,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Quirino,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Rizal,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Romblon,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Samar,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Sarangani,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Siquijor,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Sorsogon,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,South Cotabato,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Southern Leyte,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Sultan Kudarat,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Sulu,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Surigao del Norte,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Surigao del Sur,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Tarlac,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Tawi-Tawi,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Zambales,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Zamboanga del Norte,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Zamboanga del Sur,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Gardo,Zamboanga Sibugay,89.10852459016397,1,11.0,1,3038.280623081771,2
2018,Henry,Abra,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Agusan del Norte,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Agusan del Sur,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Aklan,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Albay,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Antique,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Apayao,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Aurora,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Basilan,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Bataan,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Batanes,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Batangas,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Benguet,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Biliran,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Bohol,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Bukidnon,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Bulacan,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Cagayan,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Camarines Norte,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Camarines Sur,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Camiguin,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Capiz,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Catanduanes,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Cavite,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Cebu,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Cotabato,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Davao de Oro,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Davao del Norte,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Davao del Sur,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Davao Occidental,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Davao Oriental,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Dinagat Islands,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Eastern Samar,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Guimaras,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Ifugao,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Ilocos Norte,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Ilocos Sur,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Iloilo,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Isabela,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Kalinga,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,La Union,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Laguna,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Lanao del Norte,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Lanao del Sur,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Leyte,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Maguindanao del Norte,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Maguindanao del Sur,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Marinduque,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Masbate,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Metro Manila,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Misamis Occidental,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Misamis Oriental,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Mountain Province,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Negros Occidental,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Negros Oriental,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Northern Samar,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Nueva Ecija,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Nueva Vizcaya,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Occidental Mindoro,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Oriental Mindoro,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Palawan,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Pampanga,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Pangasinan,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Quezon,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Quirino,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Rizal,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Romblon,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Samar,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Sarangani,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Siquijor,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Sorsogon,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,South Cotabato,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Southern Leyte,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Sultan Kudarat,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Sulu,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Surigao del Norte,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Surigao del Sur,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Tarlac,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Tawi-Tawi,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Zambales,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Zamboanga del Norte,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Zamboanga del Sur,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Henry,Zamboanga Sibugay,73.78368000000002,1,0.0,1,1517.7248189606598,3
2018,Inday,Abra,56.41149425287359,1,4.0,1,1517.7248189606598,3
2018,Inday,Agusan del Norte,56.41149425287359,1,4.0,1,1517.7248189606598,3
2018,Inday,Agusan del Sur,56.41149425287359,1,4.0,1,1517.7248189606598,3
2018,Inday,Aklan,56.41149425287359,1,4.0,1,1517.7248189606598,3
2018,Inday,Albay,56.41149425287359,1,4.0,1,1517.7248189606598,3
2018,Inday,Antique,56.41149425287359,1,4.0,1,1517.7248189606598,3
2018,Inday,Apayao,56.41149425287359,1,4.0,1,1517.7248189606598,3
2018,Inday,Aurora,56.41149425287359,1,4.0,1,1517.7248189606598,3
2018,Inday,Basilan,56.41149425287359,1,4.0,1,1517.7248189606598,3
2018,Inday,Bataan,56.41149425287359,1,4.0,1,1517.7248189606598,3
2018,Inday,Batanes,56.41149425287359,1,4.0,1,1517.7248189606598,3
2018,Inday,Batangas,56.41149425287359,1,4.0,1,1517.7248189606598,3
2018,Inday,Benguet,56.41149425287359,1,4.0,1,1517.7248189606598,3
2018,Inday,Biliran,56.41149425287359,1,4.0,1,1517.7248189606598,3
2018,Inday,Bohol,56.41149425287359,1,4.0,1,1517.7248189606598,3
2018,Inday,Bukidnon,56.41149425287359,1,4.0,1,1517.7248189606598,3
2018,Inday,Bulacan,56.41149425287359,1,4.0,1,1517.7248189606598,3
2018,Inday,Cagayan,56.41149425287359,1,4.0,1,1517.7248189606598,3
2018,Inday,Camarines Norte,56.41149425287359,1,4.0,1,1517.7248189606598,3
2018,Inday,Camarines Sur,56.41149425287359,1,4.0,1,1517.7248189606598,3
2018,Inday,Camiguin,56.41149425287359,1,4.0,1,1517.7248189606598,3
2018,Inday,Capiz,56.41149425287359,1,4.0,1,1517.7248189606598,3
2018,Inday,Catanduanes,56.41149425287359,1,4.0,1,1517.7248189606598,3
2018,Inday,Cavite,56.41149425287359,1,4.0,1,1517.7248189606598,3
2018,Inday,Cebu,56.41149425287359,1,4.0,1,1517.7248189606598,3
2018,Inday,Cotabato,56.41149425287359,1,4.0,1,1517.7248189606598,3
2018,Inday,Davao de Oro,56.41149425287359,1,4.0,1,1517.7248189606598,3
2018,Inday,Davao del Norte,56.41149425287359,1,4.0,1,1517.7248189606598,3
2018,Inday,Davao del Sur,56.41149425287359,1,4.0,1,1517.7248189606598,3
2018,Inday,Davao Occidental,56.41149425287359,1,4.0,1,1517.7248189606598,3
2018,Inday,Davao Oriental,56.41149425287359,1,4.0,1,1517.7248189606598,3
2018,Inday,Dinagat Islands,56.41149425287359,1,4.0,1,1517.7248189606598,3
2018,Inday,Eastern Samar,56.41149425287359,1,4.0,1,1517.7248189606598,3
2018,Inday,Guimaras,56.41149425287359,1,4.0,1,1517.7248189606598,3
2018,Inday,Ifugao,56.41149425287359,1,4.0,1,1517.7248189606598,3
2018,Inday,Ilocos Norte,56.41149425287359,1,4.0,1,1517.7248189606598,3
2018,Inday,Ilocos Sur,56.41149425287359,1,4.0,1,1517.7248189606598,3
2018,Inday,Iloilo,56.41149425287359,1,4.0,1,1517.7248189606598,3
2018,Inday,Isabela,56.41149425287359,1,4.0,1,1517.7248189606598,3
