Year,Storm,Province,approach_angle_deg,approach_speed_kmh,bearing_at_closest_deg,bearing_variability_deg,departure_speed_kmh,did_cross_province,distance_at_12hr,distance_at_24hr,distance_at_48hr,distance_at_72hr,distance_at_current,distance_range_km,distance_std_km,hours_under_100km,hours_under_200km,hours_under_300km,hours_under_500km,hours_under_50km,integrated_proximity,max_distance_km,mean_distance_km,min_distance_km,proximity_peak,time_approaching_hours,time_departing_hours,weighted_exposure_hours
2011,Dodong,Ilocos Sur,14.400000000000006,6.429166666666666,238.58,63.917773826799824,15.10404761904762,0,374.95,308.35,328.73,766.91,478.96,634.37,182.7921116973198,0.0,0.0,21.0,60.0,0.0,0.00020371990221615207,881.88,443.90777777777777,247.51,1.6323279254869597e-05,36.0,42.0,0.7991457671260936
2011,Dodong,Iloilo,-999.0,0.0,334.64,5.602049448611757,17.400641025641026,0,426.67,546.53,1033.32,1534.42,295.61,1357.25,431.66105278488817,0.0,0.0,3.0,21.0,0.0,7.618842552481127e-05,1652.86,889.3022222222223,295.61,1.144344501680602e-05,0.0,78.0,0.18599190845906055
2011,Dodong,Isabela,5.0400000000000205,3.49952380952381,218.36,49.45630030143958,11.357894736842105,0,357.73,347.65,493.49,889.89,416.75,647.4,207.64647828732927,0.0,0.0,0.0,51.0,0.0,0.00013740459449851068,990.66,527.0425925925925,343.26,8.486916276221275e-06,21.0,57.0,0.40219142330947094
2011,Dodong,Kalinga,6.6299999999999955,3.9443333333333346,229.57,53.262368412312355,12.64125,0,375.64,346.09,438.33,835.51,450.36,606.78,186.68559667315694,0.0,0.0,0.0,54.0,0.0,0.00014473949565530037,938.81,502.07148148148156,332.03,9.07071266264567e-06,30.0,48.0,0.4330612850090941
2011,Dodong,La Union,11.730000000000018,6.659000000000001,226.49,66.95863783147708,16.672291666666666,0,269.47,205.76,383.68,860.21,379.6,800.27,246.85732312849737,0.0,9.0,36.0,54.0,0.0,0.00030965861397428475,980.1,432.4925925925926,179.83,3.0921623088735634e-05,30.0,48.0,1.4682727992995022
2011,Dodong,Laguna,30.75999999999999,4.756666666666668,220.16,43.51009791818998,16.587500000000002,0,99.06,207.23,655.2,1145.58,98.12,1194.3000000000002,396.64995952055045,15.0,24.0,33.0,42.0,0.0,0.000960114691833577,1263.88,539.0344444444445,69.58,0.00020651017545847942,6.0,72.0,3.1749407036587107
2011,Dodong,Lanao del Norte,-999.0,0.0,332.66,4.0272749111373685,17.342435897435898,0,779.62,897.97,1386.57,1885.51,648.56,1352.71,431.2491333738136,0.0,0.0,0.0,0.0,0.0,2.5287314194623163e-05,2001.27,1241.427037037037,648.56,2.377380233565322e-06,0.0,78.0,0.005455877310268277
2011,Dodong,Lanao del Sur,-999.0,0.0,333.25,3.887641951765916,17.350256410256414,0,804.37,922.32,1411.42,1911.18,673.84,1353.3200000000002,431.5853410529568,0.0,0.0,0.0,0.0,0.0,2.3934122286820594e-05,2027.16,1266.3274074074075,673.84,2.2023455854375634e-06,0.0,78.0,0.0042496051680813674
2011,Dodong,Leyte,-999.0,0.0,302.64,9.9865740461731,16.37333333333333,0,588.64,712.45,1164.29,1623.51,449.7,1277.12,403.9618952524015,0.0,0.0,0.0,6.0,0.0,4.237371958755152e-05,1726.82,1026.306296296296,449.7,4.944838105753176e-06,0.0,78.0,0.03826261845426944
2011,Dodong,Maguindanao del Norte,-999.0,0.0,336.75,3.3239740622528178,17.39525641025641,0,900.24,1015.68,1507.1,2012.08,773.02,1356.83,433.3827879304258,0.0,0.0,0.0,0.0,0.0,1.9652280492679103e-05,2129.85,1362.708148148148,773.02,1.673469542370027e-06,0.0,78.0,0.0016064225575529525
2011,Dodong,Maguindanao del Sur,-999.0,0.0,334.32,3.379095868555508,17.357307692307693,0,955.34,1072.13,1562.46,2063.79,825.96,1353.87,432.2232951051459,0.0,0.0,0.0,0.0,0.0,1.7723725760096734e-05,2179.83,1417.384074074074,825.96,1.4658223261138712e-06,0.0,78.0,0.0009345960390967833
2011,Dodong,Marinduque,-999.0,0.0,261.26,18.220471219695828,17.041410256410256,1,166.34,289.74,755.91,1248.03,36.44,1329.23,420.8715379077688,9.0,15.0,27.0,39.0,3.0,0.0013403269890507527,1365.67,618.8770370370371,36.44,0.0007525170189249,0.0,78.0,2.5259891300601933
2011,Dodong,Masbate,-999.0,0.0,301.46,11.207171988421166,16.71474358974359,0,402.65,526.53,984.81,1458.11,263.77,1303.75,411.6553178372699,0.0,0.0,6.0,24.0,0.0,8.723174882060225e-05,1567.52,846.8633333333333,263.77,1.4372852186545383e-05,0.0,78.0,0.24567147637378514
2011,Dodong,Metro Manila,25.28,6.118333333333333,231.94,54.62544986646658,17.419090909090908,0,68.45,154.7,601.45,1097.47,141.87,1149.6599999999999,384.94109136765275,15.0,30.0,36.0,45.0,0.0,0.0011072028320831108,1218.11,499.1437037037037,68.45,0.0002133832934751123,12.0,66.0,3.6534495072523567
2011,Dodong,Misamis Occidental,-999.0,0.0,335.54,3.924500999270924,17.38846153846154,0,730.37,847.37,1337.49,1840.36,601.61,1356.3000000000002,432.6717506571642,0.0,0.0,0.0,0.0,0.0,2.8347212583700878e-05,1957.91,1192.905925925926,601.61,2.7629225249660104e-06,0.0,78.0,0.008837730583051838
2011,Dodong,Misamis Oriental,-999.0,0.0,328.13,4.580991171104723,17.244871794871795,0,780.42,900.9,1385.88,1878.08,646.13,1345.1,428.25709489973616,0.0,0.0,0.0,0.0,0.0,2.5274273769175755e-05,1991.23,1240.3629629629631,646.13,2.3952957718991875e-06,0.0,78.0,0.005491131164331229
2011,Dodong,Mountain Province,8.160000000000025,4.899333333333332,228.86,58.313218001495905,14.330833333333333,0,325.06,284.19,409.94,843.85,413.84,687.88,212.46439572750032,0.0,0.0,18.0,54.0,0.0,0.00019240687185112875,954.74,468.9766666666666,266.86,1.40419343496994e-05,30.0,48.0,0.7424029741372027
2011,Dodong,Negros Occidental,-999.0,0.0,332.7,5.428154036265612,17.378205128205128,0,474.15,594.24,1080.56,1580.03,342.07,1355.5,431.04994014408203,0.0,0.0,0.0,15.0,0.0,6.227147704793859e-05,1697.57,936.2859259259259,342.07,8.546067391250176e-06,0.0,78.0,0.11622493191192423
2011,Dodong,Negros Oriental,-999.0,0.0,336.8,4.267961834029828,17.406025641025643,0,622.62,739.64,1229.73,1733.75,494.58,1357.67,432.9993969072995,0.0,0.0,0.0,3.0,0.0,3.763099745346233e-05,1852.25,1085.4896296296297,494.58,4.088134014252717e-06,0.0,78.0,0.0258725478481398
2011,Dodong,Northern Samar,-999.0,0.0,287.54,13.826150835050962,15.799230769230771,0,489.36,609.79,1040.8,1488.6,357.35,1232.3400000000001,389.37451615683983,0.0,0.0,0.0,15.0,0.0,5.980744106697015e-05,1589.69,911.3148148148148,357.35,7.830852183287595e-06,0.0,78.0,0.10029079354339819
2011,Dodong,Nueva Ecija,6.069999999999993,5.259444444444444,220.73,57.83746741548282,16.307166666666667,0,151.03,160.54,522.23,1003.98,238.22,978.4300000000001,326.6798984886325,0.0,24.0,39.0,48.0,0.0,0.0004529342971854695,1121.98,473.4211111111111,143.55,4.852578071612163e-05,18.0,60.0,2.194369171349126
2011,Dodong,Nueva Vizcaya,7.019999999999982,5.030476190476191,214.2,56.51827015866989,13.767719298245614,0,263.25,241.9,462.2,911.84,344.87,784.76,254.69610081985846,0.0,0.0,33.0,51.0,0.0,0.000228583640391755,1023.99,476.5477777777778,239.23,1.747274468927326e-05,21.0,57.0,0.9978687064230584
2011,Dodong,Occidental Mindoro,-999.0,0.0,21.85,84.21461615382985,17.08423076923077,0,214.67,324.85,817.38,1333.01,125.84,1332.5700000000002,432.68891619160036,0.0,12.0,24.0,36.0,0.0,0.0002918100565272026,1458.41,678.8188888888889,125.84,6.314444590041504e-05,0.0,78.0,1.3095941812752452
2011,Dodong,Oriental Mindoro,60.33999999999999,2.9,29.62,70.90970481174168,17.6504,1,115.55,238.64,721.34,1226.98,34.29,1323.78,429.4084678997121,12.0,21.0,30.0,39.0,9.0,0.0031847636488066835,1349.37,581.9018518518518,25.59,0.001524743305652635,3.0,75.0,3.6112643227034944
2011,Dodong,Palawan,-999.0,0.0,36.16,164.78209499934485,15.350128205128204,0,530.15,580.04,1024.93,1562.25,504.41,1197.31,399.58090258798853,0.0,0.0,0.0,0.0,0.0,5.131236455092779e-05,1701.72,928.8759259259258,504.41,3.930347202811847e-06,0.0,78.0,0.0506314513692152
2011,Dodong,Pampanga,10.189999999999998,6.4188888888888895,226.68,62.480798255282274,17.894833333333334,0,94.7,117.28,540.7,1038.1,201.81,1073.69,358.5345996244245,12.0,30.0,39.0,48.0,0.0,0.0008956374624755614,1159.96,466.62592592592597,86.27,0.00013434516920095619,18.0,60.0,3.42425577357969
2011,Dodong,Pangasinan,16.939999999999998,6.253333333333334,244.62,69.66066270424838,18.89375,0,204.43,141.71,424.74,918.26,321.72,906.9,289.63476606414423,0.0,21.0,42.0,54.0,0.0,0.0004726363946313486,1041.02,429.9240740740741,134.12,5.5588988008254566e-05,30.0,48.0,2.2588799286517838
2011,Dodong,Quezon,28.53,3.153333333333331,222.92,34.41562299556467,16.66213333333333,0,126.65,243.91,698.18,1187.59,64.85,1249.6599999999999,407.4528911223365,9.0,21.0,30.0,42.0,0.0,0.0010771279231203818,1305.05,571.8322222222222,55.39,0.0003258335040972423,3.0,75.0,2.947949515378749
2011,Dodong,Quirino,6.399999999999977,3.971428571428573,219.51,52.68566642753588,13.291929824561405,0,285.84,276.35,486.76,920.08,353.93,757.6400000000001,246.55246611375927,0.0,0.0,24.0,51.0,0.0,0.0001895672416743181,1028.17,498.87703703703704,270.53,1.3663539005617015e-05,21.0,57.0,0.7474411808367792
2011,Dodong,Rizal,26.180000000000007,6.032222222222225,217.88,50.993789019041515,16.539420289855073,0,83.51,172.15,612.05,1103.98,136.36,1141.22,383.17604897285423,9.0,27.0,33.0,45.0,0.0,0.0008920398604885479,1223.29,509.46518518518525,82.07,0.00014844537096787676,9.0,69.0,3.2860373062108303
2011,Dodong,Romblon,-999.0,0.0,334.07,7.607466190403639,17.41448717948718,0,257.69,380.15,862.58,1362.72,123.7,1358.33,430.51241384178377,0.0,9.0,18.0,33.0,0.0,0.00023853762372816442,1482.03,719.7014814814814,123.7,6.53479878374325e-05,0.0,78.0,1.021652689777635
2011,Dodong,Samar,-999.0,0.0,296.46,11.527804176676607,16.133589743589745,0,545.63,668.38,1111.38,1565.09,408.78,1258.42,397.7362057047297,0.0,0.0,0.0,9.0,0.0,4.880333073227563e-05,1667.2,976.7244444444445,408.78,5.9843656627812685e-06,0.0,78.0,0.0583164289426357
2011,Dodong,Sarangani,-999.0,0.0,333.3,3.2825340256621263,17.331666666666667,0,1043.17,1160.36,1650.29,2149.87,913.01,1351.8700000000001,431.6282301921011,0.0,0.0,0.0,0.0,0.0,1.5211114310865324e-05,2264.88,1504.881111111111,913.01,1.1996330177203273e-06,0.0,78.0,0.0003896452093528894
2011,Dodong,Siquijor,-999.0,0.0,334.84,4.320961192158834,17.385512820512822,0,643.96,761.86,1251.06,1752.87,514.32,1356.0700000000002,432.24618103293676,0.0,0.0,0.0,0.0,0.0,3.5452693629409395e-05,1870.39,1106.4751851851852,514.32,3.7803458416428605e-06,0.0,78.0,0.02104824947357989
2011,Dodong,Sorsogon,-999.0,0.0,280.3,15.972150977833586,15.78602564102564,0,402.25,521.07,950.0,1402.59,274.85,1231.31,389.24819271684913,0.0,0.0,3.0,24.0,0.0,8.670362160728745e-05,1506.16,823.2066666666667,274.85,1.3237402319967274e-05,0.0,78.0,0.23501406190816634
2011,Dodong,South Cotabato,-999.0,0.0,334.71,3.288672582142787,17.362692307692306,0,979.34,1095.81,1586.44,2088.42,850.35,1354.29,432.4511958280539,0.0,0.0,0.0,0.0,0.0,1.6974405727042255e-05,2204.64,1441.4448148148147,850.35,1.3829420029838426e-06,0.0,78.0,0.0007339511599319949
2011,Dodong,Southern Leyte,-999.0,0.0,315.22,7.190129722897819,16.873461538461537,0,654.2,778.16,1248.16,1723.07,514.7,1316.1299999999999,417.31447268646247,0.0,0.0,0.0,0.0,0.0,3.477929964611695e-05,1830.83,1104.9511111111112,514.7,3.7747659088358545e-06,0.0,78.0,0.0198861219032595
2011,Dodong,Sultan Kudarat,-999.0,0.0,335.97,3.2472997751830643,17.383333333333333,0,953.26,1069.0,1560.21,2064.15,825.39,1355.9,433.07527556206094,0.0,0.0,0.0,0.0,0.0,1.7789626925838522e-05,2181.29,1415.5792592592595,825.39,1.4678475650831064e-06,0.0,78.0,0.0009481004218648975
2011,Dodong,Sulu,-999.0,0.0,3.8,109.06321853167702,16.956923076923083,0,907.89,995.88,1475.54,2008.67,819.12,1322.6400000000003,427.39876582251827,0.0,0.0,0.0,0.0,0.0,1.964050924687141e-05,2141.76,1350.3325925925926,819.12,1.4904049790171367e-06,0.0,78.0,0.001300466008902874
2011,Dodong,Surigao del Norte,-999.0,0.0,313.26,7.244853771667136,16.71974358974359,0,731.29,855.43,1321.8,1790.51,591.53,1304.14,413.6765314472567,0.0,0.0,0.0,0.0,0.0,2.8558025365823882e-05,1895.67,1178.8896296296296,591.53,2.8578880236826917e-06,0.0,78.0,0.00921232968992826
2011,Dodong,Surigao del Sur,-999.0,0.0,313.76,6.752660929561742,16.651410256410255,0,841.76,965.85,1431.98,1897.49,702.04,1298.81,412.4439883318838,0.0,0.0,0.0,0.0,0.0,2.2293757244097323e-05,2000.85,1288.4800000000002,702.04,2.0289689630922628e-06,0.0,78.0,0.00305149019329752
2011,Dodong,Tarlac,14.960000000000008,6.555714285714286,220.78,64.48990942220303,17.511929824561406,0,141.17,122.89,496.08,989.26,250.15,998.1800000000001,328.98656341281304,0.0,27.0,39.0,51.0,0.0,0.0006033101777744918,1110.66,452.3688888888889,112.48,7.903419955237558e-05,21.0,57.0,2.7405003383761235
2011,Dodong,Tawi-Tawi,-999.0,0.0,11.43,158.57653581334918,16.474102564102566,0,1022.48,1097.31,1559.76,2096.74,949.58,1284.98,416.76910229129425,0.0,0.0,0.0,0.0,0.0,1.621043829595153e-05,2234.56,1446.7544444444443,949.58,1.1090123958445444e-06,0.0,78.0,0.0003994071722817592
2011,Dodong,Zambales,33.31,8.612083333333333,220.54,77.28988220561618,19.348148148148148,0,137.7,63.31,470.55,981.37,270.0,1044.8,337.55495030342604,15.0,27.0,42.0,51.0,0.0,0.0012013456299058162,1108.11,430.0381481481482,63.31,0.00024942905066729627,24.0,54.0,3.847631449239747
2011,Dodong,Zamboanga Sibugay,-999.0,0.0,349.36,3.920873233551456,17.387948717948717,0,748.85,855.5,1348.21,1867.26,635.69,1356.26,435.12771917792384,0.0,0.0,0.0,0.0,0.0,2.7124973488971956e-05,1991.95,1208.8925925925926,635.69,2.474617991123471e-06,0.0,78.0,0.006896626222187006
2011,Dodong,Zamboanga del Norte,-999.0,0.0,339.75,3.8105389197212785,17.423333333333332,0,698.29,812.94,1304.75,1812.66,573.42,1359.02,434.13476628380766,0.0,0.0,0.0,0.0,0.0,3.066134958338765e-05,1932.44,1161.1833333333334,573.42,3.0412561937417715e-06,0.0,78.0,0.011978702386236998
2011,Dodong,Zamboanga del Sur,-999.0,0.0,341.36,3.5015679027798106,17.42820512820513,0,777.08,890.0,1382.57,1893.07,654.26,1359.4,434.6904532033949,0.0,0.0,0.0,0.0,0.0,2.54055287391798e-05,2013.66,1239.6377777777777,654.26,2.336136671485871e-06,0.0,78.0,0.005402907389569594
2011,Egay,Abra,20.94,14.164166666666667,16.13,90.27858577772083,12.301319444444445,0,1347.17,1136.99,640.46,316.27,1409.82,1771.39,490.16754163364953,0.0,0.0,18.0,60.0,0.0,0.0002560659109102556,1991.42,938.2683116883115,220.03,2.0655096674331353e-05,84.0,144.0,0.8293169215323177
2011,Egay,Agusan del Norte,10.560000000000002,0.5625925925925925,46.89,112.23249594973569,11.947363184079602,0,436.3,384.92,606.06,995.06,399.13,2401.42,754.7278427114009,0.0,0.0,0.0,42.0,0.0,0.00012214836701381028,2785.36,1479.1929870129868,383.94,6.7837577811635115e-06,27.0,201.0,0.2461050260280942
2011,Egay,Agusan del Sur,-999.0,0.0,102.7,110.9777862462031,10.932500000000001,0,397.57,374.14,645.85,1042.44,348.08,2492.61,776.3081577534371,0.0,0.0,0.0,39.0,0.0,0.0001272312040567926,2840.69,1520.1723376623374,348.08,8.253502268042616e-06,0.0,228.0,0.29424587537501645
2011,Egay,Aklan,8.730000000000004,7.902291666666666,49.04,121.71567714449299,10.460944444444443,0,831.89,676.28,461.25,680.21,840.56,1882.9699999999998,551.6449912254611,0.0,0.0,0.0,15.0,0.0,0.00010330028290978077,2344.22,1202.17987012987,461.25,4.700295913004573e-06,48.0,180.0,0.09027471064849407
2011,Egay,Albay,15.68,11.917499999999999,54.82,109.00236444552071,12.11888888888889,0,772.63,579.92,246.43,508.35,818.47,2181.4,633.6651486140681,0.0,0.0,15.0,42.0,0.0,0.00019792870243791325,2427.83,1158.8514285714286,246.43,1.646666667731511e-05,48.0,180.0,0.6068038417071369
2011,Egay,Antique,6.75,6.0791111111111125,51.06,125.53073933219667,9.742622950819673,0,847.02,715.49,567.08,792.98,835.87,1782.9,527.3944715309564,0.0,0.0,0.0,0.0,0.0,8.284999785642052e-05,2345.21,1255.6045454545456,562.31,3.1626199963927735e-06,45.0,183.0,0.03612148988735618
2011,Egay,Apayao,29.15,14.961481481481483,20.92,84.90945387725193,12.907142857142858,0,1309.24,1096.03,592.16,240.33,1378.64,1897.3500000000001,513.8515119383574,0.0,12.0,24.0,57.0,0.0,0.0003157021136497217,2064.11,957.7914285714286,166.76,3.595842078900715e-05,81.0,147.0,1.187241661176652
2011,Egay,Aurora,9.11999999999999,13.445151515151517,67.4,100.35998369001837,11.247222222222222,0,1136.05,931.41,458.89,305.06,1190.97,1822.05,508.70301567259617,0.0,0.0,0.0,42.0,0.0,0.00019182674968603222,2125.64,997.9496103896105,303.59,1.0849765798203205e-05,66.0,162.0,0.4741757132093729
2011,Egay,Basilan,-999.0,0.0,79.8,138.63857443220374,7.8172807017543855,0,871.16,850.07,943.55,1235.86,786.74,1782.34,538.8802003603662,0.0,0.0,0.0,0.0,0.0,4.634284254554756e-05,2569.08,1571.2329870129872,786.74,1.6156111265998314e-06,0.0,228.0,0.003488281135493681
2011,Egay,Bataan,6.150000000000006,12.360333333333331,70.41,110.15660207513093,9.518095238095237,0,1155.13,964.82,545.4,468.44,1190.8,1599.0399999999997,450.5612742928836,0.0,0.0,0.0,24.0,0.0,0.00013075718942651203,2048.22,1014.5110389610388,449.18,4.956293608779496e-06,60.0,168.0,0.13294582792617832
2011,Egay,Batanes,34.41999999999999,17.31380952380952,217.44,56.7238918498608,13.783125000000002,0,1498.52,1280.18,775.02,350.46,1587.12,1984.7700000000002,520.6182577351972,0.0,12.0,21.0,39.0,0.0,0.0003259864613602169,2117.53,1029.398961038961,132.76,5.673366928137777e-05,84.0,144.0,1.2240429287683574
2011,Egay,Batangas,6.859999999999999,11.251228070175438,61.89,115.01784571750756,9.86970760233918,0,1055.92,873.28,496.03,517.08,1084.55,1687.7199999999998,471.3322136777799,0.0,0.0,0.0,24.0,0.0,0.00011907419188306058,2130.95,1064.8416883116881,443.23,5.090254464564331e-06,57.0,171.0,0.1112309859417574
2011,Egay,Benguet,12.509999999999998,13.173733333333335,53.73,98.92994354168887,10.940915032679738,0,1266.8,1062.48,585.62,351.06,1319.92,1673.96,472.14209516405816,0.0,0.0,0.0,57.0,0.0,0.0001858826000457925,2005.85,956.6297402597405,331.89,9.078366741288695e-06,75.0,153.0,0.38876314090219743
2011,Egay,Biliran,13.049999999999997,7.50111111111111,32.96,110.51578292988977,12.305792349726776,0,617.52,450.27,337.1,686.29,645.18,2251.96,684.4175932501138,0.0,0.0,0.0,39.0,0.0,0.00016178285172067464,2559.59,1264.9871428571425,307.63,1.0566667456595504e-05,45.0,183.0,0.4072994201754256
2011,Egay,Bohol,6.6200000000000045,3.77757575757576,54.58,125.97967531756291,10.82948717948718,0,622.86,524.65,561.4,895.53,598.44,2111.75,651.935770764519,0.0,0.0,0.0,15.0,0.0,9.442808241267125e-05,2585.53,1374.6723376623377,473.78,4.454968299238568e-06,33.0,195.0,0.0869480740788725
2011,Egay,Bukidnon,-999.0,0.0,93.46,118.31309162025758,10.35061403508772,0,491.57,472.41,696.83,1074.8,426.68,2359.94,729.5827058703097,0.0,0.0,0.0,33.0,0.0,9.37613317989855e-05,2786.62,1527.28961038961,426.68,5.492790584924545e-06,0.0,228.0,0.1215719346721356
2011,Egay,Bulacan,6.590000000000003,12.732666666666667,71.5,108.99022793826401,9.854702380952382,0,1140.25,946.93,517.57,435.29,1179.73,1655.5900000000001,465.1521113059902,0.0,0.0,0.0,33.0,0.0,0.00013946676458758892,2071.36,1012.6509090909091,415.77,5.784837831173846e-06,60.0,168.0,0.17393834023906457
2011,Egay,Cagayan,21.179999999999993,15.7024,65.89,85.72542758123458,12.724444444444444,0,1266.61,1052.8,547.85,199.73,1337.73,1946.84,525.6821949667337,0.0,12.0,24.0,54.0,0.0,0.0003295088347722382,2106.89,971.1067532467532,160.05,3.9036573463269164e-05,75.0,153.0,1.2675391913363259
2011,Egay,Camarines Norte,12.57,12.379298245614034,48.54,106.88904427458198,12.074502923976606,0,905.43,706.42,287.32,404.43,955.75,2064.74,583.336061548213,0.0,0.0,18.0,42.0,0.0,0.00020146610210958484,2314.87,1091.52987012987,250.13,1.5983117506078607e-05,57.0,171.0,0.6063139955800259
2011,Egay,Camarines Sur,11.980000000000004,12.400392156862747,57.64,108.21139280316129,11.94135593220339,0,839.71,644.28,264.26,458.91,886.97,2113.62,605.7830687829195,0.0,0.0,18.0,42.0,0.0,0.0001955433583695365,2368.17,1124.6459740259738,254.55,1.543288410394032e-05,51.0,177.0,0.581786006559421
2011,Egay,Camiguin,8.21,2.3103333333333333,49.87,116.2087633143071,11.442222222222224,0,525.3,448.64,580.66,947.31,494.26,2265.5600000000004,706.1904864474805,0.0,0.0,0.0,30.0,0.0,0.00010537780792907215,2690.51,1429.2879220779218,424.95,5.5376044110120196e-06,30.0,198.0,0.1438974355196331
2011,Egay,Capiz,8.469999999999999,8.029777777777777,53.49,120.6313357327519,10.662076502732239,0,788.23,633.21,439.83,686.29,797.92,1951.1599999999999,576.49890284394,0.0,0.0,0.0,24.0,0.0,0.00010837117690617281,2387.74,1217.7116883116882,436.58,5.246504484383603e-06,45.0,183.0,0.11300976708154228
2011,Egay,Catanduanes,21.119999999999997,13.4475,58.21,101.1413418797708,12.72961111111111,0,760.28,557.49,173.23,462.78,818.71,2291.33,662.2523970346513,0.0,12.0,24.0,48.0,0.0,0.0002867792418016973,2464.56,1155.2146753246752,173.23,3.3322633546776913e-05,48.0,180.0,1.128133177562484
2011,Egay,Cavite,6.460000000000008,11.693333333333335,63.55,112.18950082800275,9.861666666666666,0,1103.87,916.06,511.87,480.35,1137.4,1656.76,463.13401685938123,0.0,0.0,0.0,27.0,0.0,0.0001269121262805855,2092.56,1036.7593506493506,435.8,5.265301703893754e-06,60.0,168.0,0.13019400672332598
2011,Egay,Cebu,6.820000000000007,5.8027272727272745,63.22,123.13570675816521,10.765641025641024,0,644.63,521.96,496.16,820.78,636.08,2099.2999999999997,644.2096703984498,0.0,0.0,0.0,24.0,0.0,0.0001044500830542605,2543.89,1324.755714285714,444.59,5.059160095512916e-06,33.0,195.0,0.11630254702506883
2011,Egay,Cotabato,-999.0,0.0,76.94,122.30390559075606,10.52517543859649,0,538.61,563.73,822.89,1198.73,442.88,2399.74,721.9254646281682,0.0,0.0,0.0,9.0,0.0,7.378147561030956e-05,2842.62,1618.8031168831167,442.88,5.0983030734634714e-06,0.0,228.0,0.0655728833375792
2011,Egay,Davao Occidental,-999.0,0.0,65.89,118.939973045902,11.046491228070176,0,522.19,582.07,888.34,1274.17,408.61,2518.6,746.7890677175443,0.0,0.0,0.0,9.0,0.0,7.14778492664811e-05,2927.21,1688.9662337662337,408.61,5.9893461953089455e-06,0.0,228.0,0.07260750605752209
2011,Egay,Davao Oriental,-999.0,0.0,70.73,115.03637409321196,11.552280701754386,0,431.89,495.25,831.28,1228.98,322.86,2633.92,783.6997147220713,0.0,0.0,0.0,27.0,0.0,9.400375017866161e-05,2956.78,1666.0612987012987,322.86,9.593285044292331e-06,0.0,228.0,0.17345102919110328
2011,Egay,Davao de Oro,-999.0,0.0,84.1,115.46230675708149,11.230745614035088,0,422.95,451.54,757.18,1151.97,335.83,2560.61,774.3675225668634,0.0,0.0,0.0,33.0,0.0,0.00010306766130762755,2896.44,1601.49961038961,335.83,8.86660109891998e-06,0.0,228.0,0.19614219904487973
2011,Egay,Davao del Norte,-999.0,0.0,81.71,115.71506894133464,11.105131578947368,0,446.55,476.03,773.11,1164.41,356.17,2531.97,764.259242599571,0.0,0.0,0.0,30.0,0.0,9.509825338739428e-05,2888.14,1607.5684415584417,356.17,7.882825339145612e-06,0.0,228.0,0.15656949825704727
2011,Egay,Davao del Sur,-999.0,0.0,72.15,120.59427638873684,10.792280701754386,0,526.45,567.96,851.08,1232.3,422.36,2460.64,735.0891249559498,0.0,0.0,0.0,9.0,0.0,7.338260555908497e-05,2883.0,1650.4802597402593,422.36,5.605727765804641e-06,0.0,228.0,0.07126329865604684
2011,Egay,Dinagat Islands,11.740000000000002,5.205333333333332,52.0,106.45272556222113,12.366060606060604,0,441.8,326.53,478.14,872.17,446.38,2448.4799999999996,758.861640030357,0.0,0.0,6.0,51.0,0.0,0.00016122518529159777,2738.7,1399.699090909091,290.22,1.1872445052792748e-05,30.0,198.0,0.44491966498554153
2011,Egay,Eastern Samar,12.910000000000004,9.743055555555557,62.35,97.06768143493134,12.716927083333333,0,524.83,346.48,311.89,706.25,567.69,2441.65,743.7627018609776,0.0,0.0,21.0,48.0,0.0,0.0002300117464855073,2658.59,1299.6922077922077,216.94,2.1247679190368916e-05,36.0,192.0,0.8408092117285124
2011,Egay,Guimaras,7.509999999999998,5.402666666666667,44.85,126.58982724219045,10.360437158469946,0,774.08,645.02,533.44,796.8,763.79,1895.96,569.6664594107101,0.0,0.0,0.0,0.0,0.0,8.909886003801416e-05,2416.63,1278.2012987012988,520.67,3.6886995915966617e-06,45.0,183.0,0.05516910474003653
2011,Egay,Ifugao,15.580000000000005,13.981733333333331,53.76,95.58653061430468,11.717124183006536,0,1250.34,1041.82,551.75,283.04,1310.6,1792.72,496.4252702711029,0.0,0.0,15.0,51.0,0.0,0.00021926514082853192,2054.69,961.9937662337663,261.97,1.4571040041306915e-05,75.0,153.0,0.6146993384846732
2011,Egay,Ilocos Norte,26.790000000000003,15.492261904761904,23.81,85.49157849632452,12.643472222222222,0,1395.03,1182.85,680.83,323.64,1461.54,1820.6599999999999,497.77049389849543,0.0,9.0,24.0,57.0,0.0,0.0003235410868701098,1980.85,933.7067532467532,160.19,3.8968372960654985e-05,84.0,144.0,1.2132273105072453
2011,Egay,Ilocos Sur,19.460000000000004,14.198095238095236,21.81,93.0781353323316,12.052430555555556,0,1363.28,1154.05,659.92,341.52,1424.0,1735.5500000000002,483.4259226525761,0.0,0.0,18.0,57.0,0.0,0.00024735627872226365,1966.91,932.3633766233768,231.36,1.8681654474819682e-05,84.0,144.0,0.7678664698679523
2011,Egay,Iloilo,7.939999999999998,6.458666666666668,47.92,123.16089254037121,10.496174863387976,0,777.03,636.95,493.87,751.7,775.08,1920.7999999999997,573.0193421414385,0.0,0.0,0.0,6.0,0.0,9.637376217898377e-05,2405.24,1252.9840259740263,484.44,4.261064993813002e-06,45.0,183.0,0.07429594286504163
