date,province,latitude,longitude,precipitation_sum,wind_speed_10m_max,wind_gusts_10m_max,precipitation_hours
2025-10-21 16:00:00+00:00,Davao del Norte,7.5,125.75,2.0,13.237039,26.28,7.0
2025-10-21 16:00:00+00:00,Davao del Sur,6.625,125.375,5.9000006,9.983106,17.64,9.0
2025-10-21 16:00:00+00:00,Dinagat Islands,10.125,125.625,9.299999,8.654986,16.919998,16.0
2025-10-21 16:00:00+00:00,Eastern Samar,11.625,125.375,3.5,9.779817,29.88,8.0
2025-10-21 16:00:00+00:00,Guimaras,10.625,122.625,16.8,18.59845,29.519999,11.0
2025-10-21 16:00:00+00:00,Ifugao,16.875,121.25,3.5,9.511088,24.48,6.0
2025-10-21 16:00:00+00:00,Ilocos Norte,18.125,120.625,0.0,37.483242,59.039997,0.0
2025-10-21 16:00:00+00:00,Ilocos Sur,17.625,120.375,1.2,36.969738,49.68,5.0
2025-10-21 16:00:00+00:00,Iloilo,11.0,122.625,5.7999997,14.039999,28.44,14.0
2025-10-21 16:00:00+00:00,Isabela,17.125,121.875,5.7,10.805998,18.72,6.0
2025-10-21 16:00:00+00:00,Kalinga,17.5,121.5,3.9,11.212135,22.319998,6.0
2025-10-21 16:00:00+00:00,La Union,16.625,120.375,0.90000004,9.793059,14.4,4.0
2025-10-21 16:00:00+00:00,Laguna,14.375,121.375,0.0,17.283749,26.28,0.0
2025-10-21 16:00:00+00:00,Lanao del Norte,8.25,124.25,34.0,7.5685663,12.599999,16.0
2025-10-21 16:00:00+00:00,Lanao del Sur,7.875,124.375,21.8,4.6102495,14.759999,11.0
2025-10-21 16:00:00+00:00,Leyte,11.25,124.875,8.7,9.746631,23.759998,9.0
2025-10-21 16:00:00+00:00,Maguindanao del Norte,7.0,124.375,11.2,8.12197,20.519999,11.0
2025-10-21 16:00:00+00:00,Maguindanao del Sur,6.75,124.75,7.9000006,8.089993,15.4800005,11.0
2025-10-21 16:00:00+00:00,Marinduque,13.375,121.875,8.7,11.720751,19.8,10.0
2025-10-21 16:00:00+00:00,Masbate,12.0,123.75,2.7,13.004922,21.599998,9.0
2025-10-21 16:00:00+00:00,Metro Manila,14.625,121.0,0.2,9.178235,12.599999,2.0
2025-10-21 16:00:00+00:00,Misamis Occidental,8.375,123.75,12.300001,3.219938,20.519999,11.0
2025-10-21 16:00:00+00:00,Misamis Oriental,8.625,124.5,11.6,14.277983,22.68,13.0
2025-10-21 16:00:00+00:00,Mountain Province,17.125,120.875,6.2,11.681987,29.519999,5.0
2025-10-21 16:00:00+00:00,Negros Occidental,10.625,123.0,25.300001,15.546833,26.64,16.0
2025-10-21 16:00:00+00:00,Negros Oriental,9.5,123.125,6.2000003,12.429127,31.319998,17.0
2025-10-21 16:00:00+00:00,Northern Samar,12.5,124.625,7.0000005,12.313894,25.56,16.0
2025-10-21 16:00:00+00:00,Nueva Ecija,15.5,121.0,7.0,5.991594,19.8,8.0
2025-10-21 16:00:00+00:00,Nueva Vizcaya,16.5,121.125,0.3,10.853866,33.12,3.0
2025-10-21 16:00:00+00:00,Occidental Mindoro,12.375,121.125,2.2,14.512064,32.399998,5.0
2025-10-21 16:00:00+00:00,Oriental Mindoro,13.375,121.125,1.4,10.823973,24.119999,4.0
2025-10-21 16:00:00+00:00,Palawan,9.75,118.625,7.2000003,7.9932966,26.28,10.0
2025-10-21 16:00:00+00:00,Pampanga,15.0,120.625,0.0,15.077082,27.0,0.0
2025-10-21 16:00:00+00:00,Pangasinan,16.0,120.375,0.0,16.454008,27.359999,0.0
2025-10-21 16:00:00+00:00,Quezon,13.875,121.5,0.2,13.339445,30.239998,2.0
2025-10-21 16:00:00+00:00,Quirino,16.625,121.5,3.1999998,9.983106,21.599998,6.0
2025-10-21 16:00:00+00:00,Rizal,14.5,121.25,0.1,8.766573,24.84,1.0
2025-10-21 16:00:00+00:00,Romblon,12.375,122.0,3.5,20.056877,26.64,11.0
2025-10-21 16:00:00+00:00,Samar,11.625,124.875,8.799999,6.489992,14.4,14.0
2025-10-21 16:00:00+00:00,Sarangani,6.125,125.25,1.7000002,14.118243,27.72,10.0
2025-10-21 16:00:00+00:00,Siquijor,9.25,123.5,22.099998,12.879752,18.0,17.0
2025-10-21 16:00:00+00:00,Sorsogon,12.875,124.125,2.7999997,12.074766,35.28,14.0
2025-10-21 16:00:00+00:00,South Cotabato,6.5,124.875,14.200001,7.653705,16.199999,15.0
2025-10-21 16:00:00+00:00,Southern Leyte,10.25,124.875,15.0,6.439876,19.44,9.0
2025-10-21 16:00:00+00:00,Sultan Kudarat,6.625,124.75,14.7,7.5685663,14.759999,8.0
2025-10-21 16:00:00+00:00,Sulu,6.0,121.0,22.900002,12.287555,20.16,24.0
2025-10-21 16:00:00+00:00,Surigao del Norte,9.75,125.5,3.1,15.530151,32.399998,13.0
2025-10-21 16:00:00+00:00,Surigao del Sur,9.0,126.25,1.7000002,10.390226,23.039999,7.0
2025-10-21 16:00:00+00:00,Tarlac,15.5,120.625,4.0,6.297428,14.759999,7.0
2025-10-21 16:00:00+00:00,Tawi-Tawi,5.125,119.875,16.900002,13.479583,18.359999,20.0
2025-10-21 16:00:00+00:00,Zambales,15.375,120.0,0.5,13.849476,24.84,4.0
2025-10-21 16:00:00+00:00,Zamboanga Sibugay,7.625,122.5,10.3,12.819235,22.68,10.0
2025-10-21 16:00:00+00:00,Zamboanga del Norte,8.5,123.375,15.800001,7.9932976,24.84,14.0
2025-10-21 16:00:00+00:00,Zamboanga del Sur,7.875,123.5,5.7999997,10.587917,22.68,10.0
2025-10-22 16:00:00+00:00,Abra,17.625,120.625,0.0,10.483357,22.68,0.0
2025-10-22 16:00:00+00:00,Agusan del Norte,9.0,125.5,4.9999995,12.7279215,21.599998,5.0
2025-10-22 16:00:00+00:00,Agusan del Sur,8.5,125.75,10.0,8.311245,20.880001,7.0
2025-10-22 16:00:00+00:00,Aklan,11.625,122.375,1.0,10.948973,33.839996,6.0
2025-10-22 16:00:00+00:00,Albay,13.125,123.75,0.8000001,9.693296,27.359999,5.0
2025-10-22 16:00:00+00:00,Antique,10.75,122.0,3.7,11.525623,22.68,8.0
2025-10-22 16:00:00+00:00,Apayao,17.625,121.5,4.2,15.778516,29.519999,4.0
2025-10-22 16:00:00+00:00,Aurora,15.875,121.5,0.4,9.904906,33.12,2.0
2025-10-22 16:00:00+00:00,Basilan,6.625,122.125,2.2999997,11.983188,33.12,4.0
2025-10-22 16:00:00+00:00,Bataan,14.625,120.5,0.8000001,11.620809,38.88,7.0
2025-10-22 16:00:00+00:00,Batanes,20.5,122.0,85.7,33.46645,46.079998,24.0
2025-10-22 16:00:00+00:00,Batangas,13.75,121.0,0.0,15.517629,23.039999,0.0
2025-10-22 16:00:00+00:00,Benguet,16.5,120.75,7.3,8.209263,25.919998,6.0
2025-10-22 16:00:00+00:00,Biliran,11.625,124.375,3.8,9.885262,14.04,5.0
2025-10-22 16:00:00+00:00,Bohol,9.625,123.875,5.9000006,6.1305785,15.119999,10.0
2025-10-22 16:00:00+00:00,Bukidnon,8.0,125.25,2.5,11.659777,21.96,5.0
2025-10-22 16:00:00+00:00,Bulacan,15.0,120.75,0.2,11.609651,21.96,2.0
2025-10-22 16:00:00+00:00,Cagayan,17.625,121.75,5.5,15.683776,28.08,4.0
2025-10-22 16:00:00+00:00,Camarines Norte,14.125,122.875,0.8,13.089354,30.239998,5.0
2025-10-22 16:00:00+00:00,Camarines Sur,13.625,123.25,0.1,12.682018,27.359999,1.0
2025-10-22 16:00:00+00:00,Camiguin,9.25,124.75,10.000002,7.2,18.359999,9.0
2025-10-22 16:00:00+00:00,Capiz,11.5,122.75,2.6,13.513193,25.56,5.0
2025-10-22 16:00:00+00:00,Catanduanes,13.625,124.125,6.0,5.8048253,19.8,14.0
2025-10-22 16:00:00+00:00,Cavite,14.25,120.875,0.3,13.1041975,30.599998,3.0
2025-10-22 16:00:00+00:00,Cebu,10.5,123.875,6.7000003,6.519877,20.519999,9.0
2025-10-22 16:00:00+00:00,Cotabato,7.0,125.125,13.999999,9.178235,21.599998,9.0
2025-10-22 16:00:00+00:00,Davao Occidental,6.5,125.5,9.8,5.1165614,18.359999,9.0
2025-10-22 16:00:00+00:00,Davao Oriental,6.875,126.125,17.0,7.928177,12.24,13.0
2025-10-22 16:00:00+00:00,Davao de Oro,7.625,126.0,0.8000001,7.69592,18.72,4.0
2025-10-22 16:00:00+00:00,Davao del Norte,7.5,125.75,4.2,11.592895,22.68,10.0
2025-10-22 16:00:00+00:00,Davao del Sur,6.625,125.375,7.3,9.3876505,25.56,11.0
2025-10-22 16:00:00+00:00,Dinagat Islands,10.125,125.625,4.1,4.896529,9.36,10.0
2025-10-22 16:00:00+00:00,Eastern Samar,11.625,125.375,2.5,8.4042845,25.199999,3.0
2025-10-22 16:00:00+00:00,Guimaras,10.625,122.625,15.900001,17.429354,27.72,8.0
2025-10-22 16:00:00+00:00,Ifugao,16.875,121.25,0.5,9.931042,24.119999,3.0
2025-10-22 16:00:00+00:00,Ilocos Norte,18.125,120.625,2.6000001,23.863409,38.519997,6.0
2025-10-22 16:00:00+00:00,Ilocos Sur,17.625,120.375,0.8,35.98559,48.239998,5.0
2025-10-22 16:00:00+00:00,Iloilo,11.0,122.625,2.2,12.7279215,24.84,4.0
2025-10-22 16:00:00+00:00,Isabela,17.125,121.875,0.3,9.3669195,18.359999,3.0
2025-10-22 16:00:00+00:00,Kalinga,17.5,121.5,2.9,10.883676,21.96,3.0
2025-10-22 16:00:00+00:00,La Union,16.625,120.375,1.2,9.3876505,13.679999,4.0
2025-10-22 16:00:00+00:00,Laguna,14.375,121.375,0.0,17.313717,25.919998,0.0
2025-10-22 16:00:00+00:00,Lanao del Norte,8.25,124.25,9.299999,7.6367526,13.679999,10.0
2025-10-22 16:00:00+00:00,Lanao del Sur,7.875,124.375,0.90000004,8.049845,15.84,6.0
2025-10-22 16:00:00+00:00,Leyte,11.25,124.875,0.5,8.311245,19.44,4.0
2025-10-22 16:00:00+00:00,Maguindanao del Norte,7.0,124.375,1.6000001,8.699793,26.28,3.0
2025-10-22 16:00:00+00:00,Maguindanao del Sur,6.75,124.75,11.400001,7.172949,21.96,9.0
2025-10-22 16:00:00+00:00,Marinduque,13.375,121.875,1.2,9.504273,20.519999,6.0
2025-10-22 16:00:00+00:00,Masbate,12.0,123.75,0.6,9.504273,17.28,6.0
2025-10-22 16:00:00+00:00,Metro Manila,14.625,121.0,0.4,8.759178,13.32,3.0
2025-10-22 16:00:00+00:00,Misamis Occidental,8.375,123.75,5.4,3.96,28.08,7.0
2025-10-22 16:00:00+00:00,Misamis Oriental,8.625,124.5,8.599999,12.144331,20.16,7.0
2025-10-22 16:00:00+00:00,Mountain Province,17.125,120.875,2.0,9.47012,23.759998,4.0
2025-10-22 16:00:00+00:00,Negros Occidental,10.625,123.0,17.8,14.205182,24.119999,9.0
2025-10-22 16:00:00+00:00,Negros Oriental,9.5,123.125,10.9,10.703569,24.84,11.0
2025-10-22 16:00:00+00:00,Northern Samar,12.5,124.625,1.6000001,12.10157,25.919998,6.0
2025-10-22 16:00:00+00:00,Nueva Ecija,15.5,121.0,0.8,7.9036193,17.28,4.0
2025-10-22 16:00:00+00:00,Nueva Vizcaya,16.5,121.125,0.8,10.041354,27.72,7.0
2025-10-22 16:00:00+00:00,Occidental Mindoro,12.375,121.125,0.8,12.144331,29.16,5.0
2025-10-22 16:00:00+00:00,Oriental Mindoro,13.375,121.125,0.0,11.620809,25.919998,0.0
2025-10-22 16:00:00+00:00,Palawan,9.75,118.625,14.0,8.669949,26.28,17.0
2025-10-22 16:00:00+00:00,Pampanga,15.0,120.625,0.2,11.609651,21.96,2.0
2025-10-22 16:00:00+00:00,Pangasinan,16.0,120.375,0.8,14.408997,24.84,3.0
2025-10-22 16:00:00+00:00,Quezon,13.875,121.5,0.1,14.118243,29.519999,1.0
2025-10-22 16:00:00+00:00,Quirino,16.625,121.5,0.6,9.3876505,20.880001,5.0
2025-10-22 16:00:00+00:00,Rizal,14.5,121.25,0.1,9.1641035,24.84,1.0
2025-10-22 16:00:00+00:00,Romblon,12.375,122.0,3.7999995,14.332341,23.039999,10.0
2025-10-22 16:00:00+00:00,Samar,11.625,124.875,6.0,7.5942082,16.199999,7.0
2025-10-22 16:00:00+00:00,Sarangani,6.125,125.25,9.0,14.707222,27.72,12.0
2025-10-22 16:00:00+00:00,Siquijor,9.25,123.5,16.400002,10.739832,15.119999,11.0
2025-10-22 16:00:00+00:00,Sorsogon,12.875,124.125,1.4000001,9.83268,27.0,11.0
2025-10-22 16:00:00+00:00,South Cotabato,6.5,124.875,15.1,6.2145634,18.359999,8.0
2025-10-22 16:00:00+00:00,Southern Leyte,10.25,124.875,0.2,8.049845,13.32,1.0
2025-10-22 16:00:00+00:00,Sultan Kudarat,6.625,124.75,5.5000005,7.7879906,25.199999,6.0
2025-10-22 16:00:00+00:00,Sulu,6.0,121.0,34.699993,19.469975,33.839996,23.0
2025-10-22 16:00:00+00:00,Surigao del Norte,9.75,125.5,5.0,7.7879906,18.0,13.0
2025-10-22 16:00:00+00:00,Surigao del Sur,9.0,126.25,0.2,10.086427,21.96,2.0
2025-10-22 16:00:00+00:00,Tarlac,15.5,120.625,2.9,6.830519,14.759999,6.0
2025-10-22 16:00:00+00:00,Tawi-Tawi,5.125,119.875,2.8,15.542662,20.880001,9.0
2025-10-22 16:00:00+00:00,Zambales,15.375,120.0,1.1,12.738099,24.84,3.0
2025-10-22 16:00:00+00:00,Zamboanga Sibugay,7.625,122.5,7.6000004,15.575981,29.519999,9.0
2025-10-22 16:00:00+00:00,Zamboanga del Norte,8.5,123.375,4.2999997,5.154415,20.519999,4.0
2025-10-22 16:00:00+00:00,Zamboanga del Sur,7.875,123.5,6.3,10.661107,25.919998,8.0
2025-10-23 16:00:00+00:00,Abra,17.625,120.625,0.0,10.30883,21.24,0.0
2025-10-23 16:00:00+00:00,Agusan del Norte,9.0,125.5,2.7,13.849477,23.4,6.0
2025-10-23 16:00:00+00:00,Agusan del Sur,8.5,125.75,5.7999997,7.92,18.359999,8.0
2025-10-23 16:00:00+00:00,Aklan,11.625,122.375,6.0999994,10.464798,30.599998,12.0
2025-10-23 16:00:00+00:00,Albay,13.125,123.75,0.70000005,9.0,24.84,6.0
2025-10-23 16:00:00+00:00,Antique,10.75,122.0,4.1,9.605998,22.319998,6.0
2025-10-23 16:00:00+00:00,Apayao,17.625,121.5,3.8999999,14.24163,26.28,4.0
2025-10-23 16:00:00+00:00,Aurora,15.875,121.5,4.6999993,11.177405,40.68,11.0
2025-10-23 16:00:00+00:00,Basilan,6.625,122.125,0.5,13.089354,33.48,4.0
2025-10-23 16:00:00+00:00,Bataan,14.625,120.5,3.6,13.450708,44.639996,6.0
2025-10-23 16:00:00+00:00,Batanes,20.5,122.0,8.799998,31.311722,41.760002,23.0
2025-10-23 16:00:00+00:00,Batangas,13.75,121.0,0.0,20.188908,29.519999,0.0
2025-10-23 16:00:00+00:00,Benguet,16.5,120.75,8.599999,7.8625183,32.760002,7.0
2025-10-23 16:00:00+00:00,Biliran,11.625,124.375,2.2,6.151683,9.72,7.0
2025-10-23 16:00:00+00:00,Bohol,9.625,123.875,1.8000001,6.849467,17.28,5.0
2025-10-23 16:00:00+00:00,Bukidnon,8.0,125.25,0.0,11.177405,21.24,0.0
2025-10-23 16:00:00+00:00,Bulacan,15.0,120.75,0.5,15.141414,29.16,2.0
2025-10-23 16:00:00+00:00,Cagayan,17.625,121.75,6.3999996,16.263872,29.16,4.0
2025-10-23 16:00:00+00:00,Camarines Norte,14.125,122.875,0.8000001,11.609651,27.0,5.0
2025-10-23 16:00:00+00:00,Camarines Sur,13.625,123.25,0.6,10.296251,23.759998,4.0
2025-10-23 16:00:00+00:00,Camiguin,9.25,124.75,0.4,6.162207,17.64,3.0
2025-10-23 16:00:00+00:00,Capiz,11.5,122.75,7.2000003,10.195057,21.24,13.0
2025-10-23 16:00:00+00:00,Catanduanes,13.625,124.125,1.1,5.634891,15.4800005,6.0
2025-10-23 16:00:00+00:00,Cavite,14.25,120.875,0.4,15.978486,36.719997,4.0
2025-10-23 16:00:00+00:00,Cebu,10.5,123.875,6.2999997,6.162207,22.68,8.0
2025-10-23 16:00:00+00:00,Cotabato,7.0,125.125,5.8,8.557102,20.16,5.0
2025-10-23 16:00:00+00:00,Davao Occidental,6.5,125.5,7.9,7.653705,24.119999,7.0
2025-10-23 16:00:00+00:00,Davao Oriental,6.875,126.125,6.2000003,10.495713,15.84,8.0
2025-10-23 16:00:00+00:00,Davao de Oro,7.625,126.0,2.3,6.9899354,15.84,8.0
2025-10-23 16:00:00+00:00,Davao del Norte,7.5,125.75,4.7,11.792404,24.119999,8.0
2025-10-23 16:00:00+00:00,Davao del Sur,6.625,125.375,3.9,8.049845,20.16,7.0
2025-10-23 16:00:00+00:00,Dinagat Islands,10.125,125.625,3.3999999,5.0528407,9.0,10.0
2025-10-23 16:00:00+00:00,Eastern Samar,11.625,125.375,2.0,8.654986,25.199999,6.0
2025-10-23 16:00:00+00:00,Guimaras,10.625,122.625,16.1,12.599998,20.16,11.0
2025-10-23 16:00:00+00:00,Ifugao,16.875,121.25,1.2,9.793059,24.119999,6.0
2025-10-23 16:00:00+00:00,Ilocos Norte,18.125,120.625,0.5,22.033648,33.839996,2.0
2025-10-23 16:00:00+00:00,Ilocos Sur,17.625,120.375,4.8,15.905319,21.599998,5.0
2025-10-23 16:00:00+00:00,Iloilo,11.0,122.625,8.699999,8.4963045,18.72,8.0
2025-10-23 16:00:00+00:00,Isabela,17.125,121.875,6.3999996,11.792404,20.880001,7.0
2025-10-23 16:00:00+00:00,Kalinga,17.5,121.5,8.6,11.885453,24.119999,7.0
2025-10-23 16:00:00+00:00,La Union,16.625,120.375,0.9,11.592895,16.199999,2.0
2025-10-23 16:00:00+00:00,Laguna,14.375,121.375,0.0,19.959719,29.88,0.0
2025-10-23 16:00:00+00:00,Lanao del Norte,8.25,124.25,3.6,7.628263,15.4800005,3.0
2025-10-23 16:00:00+00:00,Lanao del Sur,7.875,124.375,6.1,7.928178,15.119999,4.0
2025-10-23 16:00:00+00:00,Leyte,11.25,124.875,0.6,8.64,20.519999,5.0
2025-10-23 16:00:00+00:00,Maguindanao del Norte,7.0,124.375,1.8,9.178235,24.119999,5.0
2025-10-23 16:00:00+00:00,Maguindanao del Sur,6.75,124.75,4.6,10.041354,20.519999,8.0
2025-10-23 16:00:00+00:00,Marinduque,13.375,121.875,4.4999995,9.957108,18.0,15.0
2025-10-23 16:00:00+00:00,Masbate,12.0,123.75,9.8,7.8625183,15.119999,10.0
2025-10-23 16:00:00+00:00,Metro Manila,14.625,121.0,5.8999996,7.342588,16.199999,10.0
2025-10-23 16:00:00+00:00,Misamis Occidental,8.375,123.75,12.800001,5.3517847,31.68,9.0
2025-10-23 16:00:00+00:00,Misamis Oriental,8.625,124.5,8.5,13.276144,21.96,5.0
2025-10-23 16:00:00+00:00,Mountain Province,17.125,120.875,12.7,10.685391,29.88,6.0
2025-10-23 16:00:00+00:00,Negros Occidental,10.625,123.0,6.3,11.113451,23.759998,6.0
2025-10-23 16:00:00+00:00,Negros Oriental,9.5,123.125,8.7,7.289444,21.24,12.0
2025-10-23 16:00:00+00:00,Northern Samar,12.5,124.625,2.0,10.931203,24.119999,5.0
2025-10-23 16:00:00+00:00,Nueva Ecija,15.5,121.0,7.7,9.983106,26.28,8.0
2025-10-23 16:00:00+00:00,Nueva Vizcaya,16.5,121.125,1.4,11.090103,35.64,9.0
2025-10-23 16:00:00+00:00,Occidental Mindoro,12.375,121.125,3.6999998,10.028439,26.28,6.0
2025-10-23 16:00:00+00:00,Oriental Mindoro,13.375,121.125,0.4,11.183201,26.28,3.0
2025-10-23 16:00:00+00:00,Palawan,9.75,118.625,13.6,7.491114,23.759998,14.0
2025-10-23 16:00:00+00:00,Pampanga,15.0,120.625,0.5,15.141414,29.16,2.0
2025-10-23 16:00:00+00:00,Pangasinan,16.0,120.375,6.499999,14.512064,25.56,8.0
2025-10-23 16:00:00+00:00,Quezon,13.875,121.5,0.2,14.973576,30.599998,2.0
2025-10-23 16:00:00+00:00,Quirino,16.625,121.5,6.7,11.440978,24.84,11.0
2025-10-23 16:00:00+00:00,Rizal,14.5,121.25,0.0,12.074766,28.44,0.0
2025-10-23 16:00:00+00:00,Romblon,12.375,122.0,7.9999995,13.358861,20.880001,16.0
2025-10-23 16:00:00+00:00,Samar,11.625,124.875,0.1,6.4799995,12.24,1.0
2025-10-23 16:00:00+00:00,Sarangani,6.125,125.25,12.6,14.007655,28.44,10.0
2025-10-23 16:00:00+00:00,Siquijor,9.25,123.5,15.099999,8.64,19.8,17.0
2025-10-23 16:00:00+00:00,Sorsogon,12.875,124.125,1.2,7.42159,22.68,7.0
2025-10-23 16:00:00+00:00,South Cotabato,6.5,124.875,9.200001,5.506941,14.759999,8.0
2025-10-23 16:00:00+00:00,Southern Leyte,10.25,124.875,4.6,8.654986,18.359999,5.0
2025-10-23 16:00:00+00:00,Sultan Kudarat,6.625,124.75,2.6,9.021574,19.8,3.0
2025-10-23 16:00:00+00:00,Sulu,6.0,121.0,17.8,16.700275,30.960001,21.0
2025-10-23 16:00:00+00:00,Surigao del Norte,9.75,125.5,3.4,6.379216,16.56,8.0
2025-10-23 16:00:00+00:00,Surigao del Sur,9.0,126.25,0.5,9.605998,21.96,2.0
2025-10-23 16:00:00+00:00,Tarlac,15.5,120.625,9.2,8.707237,21.96,6.0
2025-10-23 16:00:00+00:00,Tawi-Tawi,5.125,119.875,17.900002,13.513193,21.24,20.0
2025-10-23 16:00:00+00:00,Zambales,15.375,120.0,1.5,15.725037,23.4,3.0
2025-10-23 16:00:00+00:00,Zamboanga Sibugay,7.625,122.5,13.699999,13.891522,30.239998,12.0
2025-10-23 16:00:00+00:00,Zamboanga del Norte,8.5,123.375,10.599998,7.6367526,29.519999,6.0
2025-10-23 16:00:00+00:00,Zamboanga del Sur,7.875,123.5,5.6,11.901798,28.44,8.0
