SID,SEASON,PHNAME,NAME,LAT,LON,PH_DAY,PH_TIME,STORM_SPEED,STORM_DIR,TOKYO_WIND,TOKYO_PRES,TOKYO_R50_DIR,TOKYO_R50_LONG,TOKYO_R50_SHORT,TOKYO_R30_DIR,TOKYO_R30_LONG,TOKYO_R30_SHORT,USA_WIND
2018324N04156,2018,Tomas,MAN-YI,8.7,146.5,2018-11-21,20:00:00,29,290,40,998,0, , ,1,240,120,60
2018311N07179,2018,Samuel,USAGI,10.6,119.7,2018-11-21,23:00:00,14,275, ,1006,0, , ,0, , ,28
2018324N04156,2018,Tomas,MAN-YI,9.1,145.2,2018-11-21,23:00:00,27,285,43,995,0, , ,1,240,120,65
2018311N07179,2018,Samuel,USAGI,10.7,119.0,2018-11-22,02:00:00,15,280, ,1006,0, , ,0, , ,30
2018324N04156,2018,Tomas,MAN-YI,9.5,143.9,2018-11-22,02:00:00,25,290,45,992,0, , ,1,240,120,70
2018311N07179,2018,Samuel,USAGI,10.8,118.2,2018-11-22,05:00:00,16,280, ,1005,0, , ,0, , ,33
2018324N04156,2018,Tomas,MAN-YI,10.0,142.8,2018-11-22,05:00:00,24,295,50,989,0, , ,1,240,120,75
2018311N07179,2018,Samuel,USAGI,10.9,117.4,2018-11-22,08:00:00,16,285,35,1004,0, , ,7,120,30,35
2018324N04156,2018,Tomas,MAN-YI,10.5,141.7,2018-11-22,08:00:00,23,300,55,985,9,50,50,1,240,120,80
2018311N07179,2018,Samuel,USAGI,11.2,116.6,2018-11-22,11:00:00,17,285,35,1004,0, , ,7,120,30,38
2018324N04156,2018,Tomas,MAN-YI,11.1,140.7,2018-11-22,11:00:00,23,305,58,983,9,50,50,1,240,120,83
2018311N07179,2018,Samuel,USAGI,11.3,115.8,2018-11-22,14:00:00,15,275,35,1004,0, , ,7,120,30,40
2018324N04156,2018,Tomas,MAN-YI,11.7,139.8,2018-11-22,14:00:00,21,305,60,980,9,50,50,1,240,120,85
2018311N07179,2018,Samuel,USAGI,11.3,115.0,2018-11-22,17:00:00,14,265,35,1004,0, , ,7,120,30,40
2018324N04156,2018,Tomas,MAN-YI,12.2,138.9,2018-11-22,17:00:00,18,300,63,978,9,50,50,1,240,120,88
2018311N07179,2018,Samuel,USAGI,11.2,114.3,2018-11-22,20:00:00,12,255,35,1004,0, , ,7,120,30,40
2018324N04156,2018,Tomas,MAN-YI,12.7,138.2,2018-11-22,20:00:00,16,300,65,975,9,50,50,1,240,120,90
2018311N07179,2018,Samuel,USAGI,11.0,113.8,2018-11-22,23:00:00,10,250,35,1004,0, , ,7,120,45,43
2018324N04156,2018,Tomas,MAN-YI,13.0,137.6,2018-11-22,23:00:00,14,305,68,973,9,60,45,1,250,120,93
2018311N07179,2018,Samuel,USAGI,10.8,113.4,2018-11-23,02:00:00,8,250,35,1004,0, , ,7,120,60,45
2018324N04156,2018,Tomas,MAN-YI,13.4,137.0,2018-11-23,02:00:00,14,310,70,970,5,70,40,1,260,120,95
2018311N07179,2018,Samuel,USAGI,10.7,113.1,2018-11-23,05:00:00,8,260,40,1002,0, , ,7,135,75,48
2018324N04156,2018,Tomas,MAN-YI,14.0,136.5,2018-11-23,05:00:00,14,320,73,968,5,70,40,1,270,120,93
2018311N07179,2018,Samuel,USAGI,10.7,112.6,2018-11-23,08:00:00,9,265,45,1000,0, , ,7,150,90,50
2018324N04156,2018,Tomas,MAN-YI,14.5,136.1,2018-11-23,08:00:00,12,330,75,965,5,70,40,8,280,120,90
2018311N07179,2018,Samuel,USAGI,10.7,112.1,2018-11-23,11:00:00,10,265,48,998,0, , ,7,165,90,55
2018324N04156,2018,Tomas,MAN-YI,15.0,135.8,2018-11-23,11:00:00,11,335,75,965,5,70,40,8,280,120,90
2018311N07179,2018,Samuel,USAGI,10.6,111.6,2018-11-23,14:00:00,9,260,50,996,0, , ,7,180,90,60
2018324N04156,2018,Tomas,MAN-YI,15.5,135.7,2018-11-23,14:00:00,10,340,75,965,5,70,40,8,280,120,90
2018311N07179,2018,Samuel,USAGI,10.5,111.2,2018-11-23,17:00:00,8,250,50,996,0, , ,7,180,90,63
2018324N04156,2018,Tomas,MAN-YI,15.9,135.5,2018-11-23,17:00:00,9,345,75,965,5,70,40,8,280,120,90
2018311N07179,2018,Samuel,USAGI,10.3,110.8,2018-11-23,20:00:00,8,245,50,996,0, , ,7,180,90,65
2018324N04156,2018,Tomas,MAN-YI,16.4,135.4,2018-11-23,20:00:00,9,350,75,965,5,70,40,8,280,120,90
2018311N07179,2018,Samuel,USAGI,10.2,110.5,2018-11-23,23:00:00,7,240,50,996,0, , ,7,180,105,73
2018324N04156,2018,Tomas,MAN-YI,16.8,135.3,2018-11-23,23:00:00,9,355,75,965,5,65,50,8,280,120,90
2018311N07179,2018,Samuel,USAGI,10.0,110.2,2018-11-24,02:00:00,7,245,50,996,0, , ,8,180,120,80
2018324N04156,2018,Tomas,MAN-YI,17.3,135.3,2018-11-24,02:00:00,8,0,75,965,9,60,60,8,280,120,90
2018311N07179,2018,Samuel,USAGI,9.9,109.8,2018-11-24,05:00:00,7,250,55,993,0, , ,8,180,120,85
2018324N04156,2018,Tomas,MAN-YI,17.7,135.4,2018-11-24,05:00:00,7,10,75,965,9,60,60,8,290,120,88
2018311N07179,2018,Samuel,USAGI,9.8,109.5,2018-11-24,08:00:00,8,260,60,990,9,40,40,8,180,120,90
2018324N04156,2018,Tomas,MAN-YI,18.0,135.4,2018-11-24,08:00:00,5,25,75,965,9,60,60,8,300,120,85
2018311N07179,2018,Samuel,USAGI,9.7,109.0,2018-11-24,11:00:00,8,265,60,990,9,40,40,8,180,120,88
2018324N04156,2018,Tomas,MAN-YI,18.1,135.6,2018-11-24,11:00:00,5,50,75,965,9,60,60,8,300,110,83
2018311N07179,2018,Samuel,USAGI,9.7,108.7,2018-11-24,14:00:00,6,270,60,990,9,40,40,8,180,120,85
2018324N04156,2018,Tomas,MAN-YI,18.3,135.8,2018-11-24,14:00:00,5,50,75,965,9,60,60,8,300,100,80
2018311N07179,2018,Samuel,USAGI,9.7,108.5,2018-11-24,17:00:00,5,280,58,991,9,35,35,8,180,120,80
2018324N04156,2018,Tomas,MAN-YI,18.5,136.0,2018-11-24,17:00:00,5,45,78,963,9,55,55,8,300,100,80
2018311N07179,2018,Samuel,USAGI,9.8,108.3,2018-11-24,20:00:00,5,275,55,992,9,30,30,8,180,120,75
2018324N04156,2018,Tomas,MAN-YI,18.6,136.2,2018-11-24,20:00:00,3,50,80,960,9,50,50,8,300,100,80
2018311N07179,2018,Samuel,USAGI,9.8,108.0,2018-11-24,23:00:00,5,275,55,992,9,30,30,8,180,120,70
2018324N04156,2018,Tomas,MAN-YI,18.7,136.3,2018-11-24,23:00:00,1,0,80,960,9,50,50,8,300,100,80
2018311N07179,2018,Samuel,USAGI,9.8,107.8,2018-11-25,02:00:00,4,285,55,992,9,30,30,8,180,120,65
2018324N04156,2018,Tomas,MAN-YI,18.6,136.2,2018-11-25,02:00:00,3,215,80,960,9,50,50,8,300,100,85
2018311N07179,2018,Samuel,USAGI,9.9,107.6,2018-11-25,05:00:00,4,305,50,995,9, , ,8,180,120,60
2018324N04156,2018,Tomas,MAN-YI,18.5,136.1,2018-11-25,05:00:00,3,215,80,960,9,55,45,8,300,95,90
2018311N07179,2018,Samuel,USAGI,10.0,107.5,2018-11-25,08:00:00,3,315,45,998,0, , ,8,180,120,55
2018324N04156,2018,Tomas,MAN-YI,18.3,136.0,2018-11-25,08:00:00,3,230,80,960,7,60,40,8,300,90,95
2018311N07179,2018,Samuel,USAGI,10.1,107.4,2018-11-25,11:00:00,4,310,43,999,0, , ,8,150,120,50
2018324N04156,2018,Tomas,MAN-YI,18.3,135.9,2018-11-25,11:00:00,3,255,78,965,7,60,40,8,290,90,90
2018311N07179,2018,Samuel,USAGI,10.2,107.2,2018-11-25,14:00:00,4,320,40,1000,0, , ,9,120,120,45
2018324N04156,2018,Tomas,MAN-YI,18.3,135.7,2018-11-25,14:00:00,4,275,75,970,7,60,40,7,280,90,85
2018311N07179,2018,Samuel,USAGI,10.4,107.1,2018-11-25,17:00:00,5,325,38,1001,0, , ,9,105,105,40
2018324N04156,2018,Tomas,MAN-YI,18.3,135.5,2018-11-25,17:00:00,6,285,70,975,7,60,40,7,280,90,83
2018311N07179,2018,Samuel,USAGI,10.6,107.0,2018-11-25,20:00:00,5,330,35,1002,0, , ,9,90,90,35
2018324N04156,2018,Tomas,MAN-YI,18.4,135.1,2018-11-25,20:00:00,9,295,65,980,7,60,40,7,280,90,80
2018311N07179,2018,Samuel,USAGI,10.8,106.9,2018-11-25,23:00:00,4,320,35,1003,0, , ,9,90,90,33
2018324N04156,2018,Tomas,MAN-YI,18.7,134.6,2018-11-25,23:00:00,12,295,58,986,7, , ,7,280,90,73
2018311N07179,2018,Samuel,USAGI,11.0,106.7,2018-11-26,02:00:00,5,305,35,1004,0, , ,9,90,90,30
2018324N04156,2018,Tomas,MAN-YI,19.0,134.0,2018-11-26,02:00:00,12,300,50,992,0, , ,7,280,90,65
2018311N07179,2018,Samuel,USAGI,11.1,106.4,2018-11-26,05:00:00,6,295, ,1006,0, , ,9, , ,28
2018324N04156,2018,Tomas,MAN-YI,19.3,133.4,2018-11-26,05:00:00,11,305,45,995,0, , ,7,185,90,55
2018311N07179,2018,Samuel,USAGI,11.2,106.1,2018-11-26,08:00:00,6,290, ,1008,0, , ,0, , ,25
2018324N04156,2018,Tomas,MAN-YI,19.6,133.0,2018-11-26,08:00:00,10,310,40,998,0, , ,9,90,90,45
2018311N07179,2018,Samuel,USAGI,11.3,105.8,2018-11-26,11:00:00,6,290, ,1008,0, , ,0, , ,25
2018324N04156,2018,Tomas,MAN-YI,19.9,132.6,2018-11-26,11:00:00,9,320,38,999,0, , ,9,90,90,43
2018311N07179,2018,Samuel,USAGI,11.4,105.6,2018-11-26,14:00:00,6,290, ,1008,0, , ,0, , ,25
2018324N04156,2018,Tomas,MAN-YI,20.2,132.4,2018-11-26,14:00:00,8,325,35,1000,0, , ,9,90,90,40
2018311N07179,2018,Samuel,USAGI,11.5,105.3,2018-11-26,17:00:00,6,295, ,1009,0, , ,0, , ,23
2018324N04156,2018,Tomas,MAN-YI,20.6,132.1,2018-11-26,17:00:00,8,335, ,1004,0, , ,9, , ,35
2018311N07179,2018,Samuel,USAGI,11.6,105.0,2018-11-26,20:00:00,8,295, ,1010,0, , ,0, , ,20
2018324N04156,2018,Tomas,MAN-YI,21.0,132.0,2018-11-26,20:00:00,8,345, ,1008,0, , ,0, , ,30
2018311N07179,2018,Samuel,USAGI,11.8,104.5,2018-11-26,23:00:00,10,290, ,1010,0, , ,0, , , 
2018324N04156,2018,Tomas,MAN-YI,21.3,131.9,2018-11-26,23:00:00,8,360, ,1009,0, , ,0, , ,30
2018311N07179,2018,Samuel,USAGI,12.0,104.0,2018-11-27,02:00:00,10,290, ,1010,0, , ,0, , , 
2018324N04156,2018,Tomas,MAN-YI,21.8,132.0,2018-11-27,02:00:00,9,10, ,1010,0, , ,0, , ,30
2018324N04156,2018,Tomas,MAN-YI,22.2,132.1,2018-11-27,05:00:00,9,20, ,1008,0, , ,0, , ,30
2018324N04156,2018,Tomas,MAN-YI,22.6,132.3,2018-11-27,08:00:00,9,20,35,1006,0, , ,2,130,60,30
2018324N04156,2018,Tomas,MAN-YI,23.1,132.4,2018-11-27,11:00:00,8,20, ,1007,0, , ,2, , ,30
2018324N04156,2018,Tomas,MAN-YI,23.4,132.6,2018-11-27,14:00:00,5,45, ,1008,0, , ,0, , ,30
2018324N04156,2018,Tomas,MAN-YI,23.4,132.8,2018-11-27,17:00:00,6,75, ,1010,0, , ,0, , ,30
2018324N04156,2018,Tomas,MAN-YI,23.5,133.2,2018-11-27,20:00:00,10,65, ,1012,0, , ,0, , ,30
2018324N04156,2018,Tomas,MAN-YI,23.8,133.8,2018-11-27,23:00:00,14,55, ,1012,0, , ,0, , ,30
2018324N04156,2018,Tomas,MAN-YI,24.4,134.5,2018-11-28,02:00:00,16,45, ,1012,0, , ,0, , ,30
2018324N04156,2018,Tomas,MAN-YI,25.0,135.1,2018-11-28,05:00:00,18,40, ,1012,0, , ,0, , ,30
2018324N04156,2018,Tomas,MAN-YI,25.7,135.8,2018-11-28,08:00:00,23,40, ,1012,0, , ,0, , ,30
2018324N04156,2018,Tomas,MAN-YI,26.7,136.7,2018-11-28,11:00:00,28,40, ,1011,0, , ,0, , , 
2018324N04156,2018,Tomas,MAN-YI,27.9,137.9,2018-11-28,14:00:00,34,45, ,1010,0, , ,0, , , 
2018324N04156,2018,Tomas,MAN-YI,29.1,139.4,2018-11-28,17:00:00,38,50, ,1009,0, , ,0, , , 
2018324N04156,2018,Tomas,MAN-YI,30.3,141.2,2018-11-28,20:00:00,38,55, ,1008,0, , ,0, , , 
2018324N04156,2018,Tomas,MAN-YI,31.4,142.9,2018-11-28,23:00:00,36,60, ,1007,0, , ,0, , , 
2018324N04156,2018,Tomas,MAN-YI,32.2,144.8,2018-11-29,02:00:00,38,65, ,1006,0, , ,0, , , 
2018324N04156,2018,Tomas,MAN-YI,32.9,147.1,2018-11-29,05:00:00,41,70, ,1004,0, , ,0, , , 
2018324N04156,2018,Tomas,MAN-YI,33.7,149.4,2018-11-29,08:00:00,43,70, ,1002,0, , ,0, , , 
2018324N04156,2018,Tomas,MAN-YI,34.4,151.9,2018-11-29,11:00:00,44,70, ,1001,0, , ,0, , , 
2018324N04156,2018,Tomas,MAN-YI,35.1,154.5,2018-11-29,14:00:00,44,70, ,1000,0, , ,0, , , 
2018324N04156,2018,Tomas,MAN-YI,35.9,157.0,2018-11-29,17:00:00,43,70, ,1000,0, , ,0, , , 
2018324N04156,2018,Tomas,MAN-YI,36.7,159.5,2018-11-29,20:00:00,41,70, ,1000,0, , ,0, , , 
2018324N04156,2018,Tomas,MAN-YI,37.2,161.8,2018-11-29,23:00:00,39,75, ,999,0, , ,0, , , 
2018324N04156,2018,Tomas,MAN-YI,37.7,164.2,2018-11-30,02:00:00,41,75, ,998,0, , ,0, , , 
2018324N04156,2018,Tomas,MAN-YI,38.4,166.8,2018-11-30,05:00:00,43,70, ,999,0, , ,0, , , 
2018324N04156,2018,Tomas,MAN-YI,39.2,169.4,2018-11-30,08:00:00,43,70, ,1000,0, , ,0, , , 
2018324N04156,2018,Tomas,MAN-YI,40.0,172.0,2018-11-30,11:00:00,43,70, ,1000,0, , ,0, , , 
2018324N04156,2018,Tomas,MAN-YI,40.8,174.6,2018-11-30,14:00:00,44,70, ,1000,0, , ,0, , , 
2018324N04156,2018,Tomas,MAN-YI,41.7,177.3,2018-11-30,17:00:00,45,70, ,1000,0, , ,0, , , 
2018324N04156,2018,Tomas,MAN-YI,42.5,180.2,2018-11-30,20:00:00,45,70, ,1000,0, , ,0, , , 
2018358N07140,2018,,UNNAMED,6.8,140.4,2018-12-23,20:00:00,12,275, , , , , , , , ,20
2018358N07140,2018,,UNNAMED,6.8,139.8,2018-12-23,23:00:00,12,275, , , , , , , , ,20
2018358N07140,2018,,UNNAMED,6.9,139.2,2018-12-24,02:00:00,12,275, , , , , , , , ,20
2018358N07140,2018,,UNNAMED,7.0,138.6,2018-12-24,05:00:00,12,275, , , , , , , , ,20
2018358N07140,2018,,UNNAMED,7.0,138.0,2018-12-24,08:00:00,11,270, , , , , , , , ,20
2018358N07140,2018,,UNNAMED,7.0,137.5,2018-12-24,11:00:00,9,270, , , , , , , , ,20
2018358N07140,2018,,UNNAMED,7.0,137.1,2018-12-24,14:00:00,7,275, , , , , , , , ,20
2018358N07140,2018,,UNNAMED,7.0,136.8,2018-12-24,17:00:00,6,280, , , , , , , , ,20
2018358N07140,2018,,UNNAMED,7.1,136.5,2018-12-24,20:00:00,5,280, , , , , , , , ,20
2018358N07140,2018,,UNNAMED,7.1,136.2,2018-12-24,23:00:00,5,280, , , , , , , , ,20
2018358N07140,2018,,UNNAMED,7.2,136.0,2018-12-25,02:00:00,4,300, , , , , , , , ,20
2018358N07140,2018,,UNNAMED,7.4,135.8,2018-12-25,05:00:00,5,325, , , , , , , , ,20
2018358N07140,2018,,UNNAMED,7.6,135.7,2018-12-25,08:00:00,7,330, , , , , , , , ,20
2018358N07140,2018,,UNNAMED,7.9,135.5,2018-12-25,11:00:00,8,330, , , , , , , , ,20
2018358N07140,2018,,UNNAMED,8.3,135.3,2018-12-25,14:00:00,8,330, , , , , , , , ,20
2018358N07140,2018,,UNNAMED,8.6,135.1,2018-12-25,17:00:00,9,325, , , , , , , , ,20
2018358N07140,2018,,UNNAMED,9.0,134.8,2018-12-25,20:00:00,10,310, , , , , , , , ,20
2018358N07140,2018,,UNNAMED,9.3,134.3,2018-12-25,23:00:00,12,295, , , , , , , , ,20
2018358N07140,2018,,UNNAMED,9.5,133.7,2018-12-26,02:00:00,9,285, , , , , , , , ,20
2018358N07140,2018,,UNNAMED,9.5,133.4,2018-12-26,05:00:00,6,280, , , , , , , , ,20
2018358N07140,2018,,UNNAMED,9.6,133.1,2018-12-26,08:00:00,8,280, , , , , , , , ,20
2018358N07140,2018,,UNNAMED,9.7,132.6,2018-12-26,11:00:00,11,285, , , , , , , , ,23
2018358N07140,2018,,UNNAMED,9.9,132.0,2018-12-26,14:00:00,10,290, , , , , , , , ,25
2018358N07140,2018,,UNNAMED,10.0,131.6,2018-12-26,17:00:00,9,295, , , , , , , , ,25
2018358N07140,2018,,UNNAMED,10.2,131.3,2018-12-26,20:00:00,7,280, , , , , , , , ,25
2018358N07140,2018,,UNNAMED,10.2,130.9,2018-12-26,23:00:00,6,265, , , , , , , , ,25
2018358N07140,2018,,UNNAMED,10.2,130.7,2018-12-27,02:00:00,5,270, , , , , , , , ,25
2018358N07140,2018,,UNNAMED,10.2,130.4,2018-12-27,05:00:00,4,280, , , , , , , , ,25
2018358N07140,2018,,UNNAMED,10.2,130.2,2018-12-27,08:00:00,4,285, , , , , , , , ,25
2018358N07140,2018,,UNNAMED,10.3,130.0,2018-12-27,11:00:00,4,285, , , , , , , , ,25
2018358N07140,2018,,UNNAMED,10.3,129.8,2018-12-27,14:00:00,5,280, , , , , , , , ,25
2018358N07140,2018,,UNNAMED,10.4,129.5,2018-12-27,17:00:00,5,280, , , , , , , , ,25
2018358N07140,2018,,UNNAMED,10.4,129.3,2018-12-27,20:00:00,4,285, , , , , , , , ,25
2018358N07140,2018,,UNNAMED,10.5,129.1,2018-12-27,23:00:00,4,290, , , , , , , , ,25
2018358N07140,2018,,UNNAMED,10.6,128.9,2018-12-28,02:00:00,5,285, , , , , , , , ,25
2018358N07140,2018,,UNNAMED,10.6,128.7,2018-12-28,05:00:00,5,280, , , , , , , , ,28
2018358N07140,2018,,UNNAMED,10.6,128.4,2018-12-28,08:00:00,3,285, , , , , , , , ,30
2018358N07140,2018,,UNNAMED,10.7,128.4,2018-12-28,11:00:00,2,295, , , , , , , , ,30
2018358N07140,2018,,UNNAMED,10.7,128.2,2018-12-28,14:00:00,5,285, , , , , , , , ,30
2018358N07140,2018,,UNNAMED,10.8,127.8,2018-12-28,17:00:00,9,280, , , , , , , , ,28
2018358N07140,2018,,UNNAMED,10.9,127.3,2018-12-28,20:00:00,10,285, , , , , , , , ,25
2018358N07140,2018,,UNNAMED,11.1,126.9,2018-12-28,23:00:00,11,290, , , , , , , , , 
2018358N07140,2018,,UNNAMED,11.3,126.3,2018-12-29,02:00:00,13,285, , , , , , , , , 
2018358N07140,2018,,UNNAMED,11.4,125.5,2018-12-29,05:00:00,15,280, , , , , , , , , 
2018358N07140,2018,,UNNAMED,11.5,124.8,2018-12-29,08:00:00,13,280, , , , , , , , , 
2018358N07140,2018,,UNNAMED,11.6,124.2,2018-12-29,11:00:00,14,275, , , , , , , , , 
2018358N07140,2018,,UNNAMED,11.7,123.4,2018-12-29,14:00:00,14,270, , , , , , , , , 
2018358N07140,2018,,UNNAMED,11.6,122.8,2018-12-29,17:00:00,14,250, , , , , , , , , 
2018358N07140,2018,,UNNAMED,11.2,122.1,2018-12-29,20:00:00,17,235, , , , , , , , , 
2018358N07140,2018,,UNNAMED,10.6,121.4,2018-12-29,23:00:00,14,225, , , , , , , , , 
2018358N07140,2018,,UNNAMED,10.2,121.0,2018-12-30,02:00:00,18,230, , , , , , , , , 
2018358N07140,2018,,UNNAMED,9.4,120.0,2018-12-30,05:00:00,18,220, , , , , , , , , 
2018358N07140,2018,,UNNAMED,8.8,119.9,2018-12-30,08:00:00,13,190, , , , , , , , , 
2018365N08115,2018,,PABUK,8.3,115.1,2018-12-30,20:00:00,8,285, , , , , , , , ,15
2018365N08115,2018,,PABUK,8.4,114.7,2018-12-30,23:00:00,8,285, , , , , , , , ,18
2018365N08115,2018,,PABUK,8.5,114.3,2018-12-31,02:00:00,9,285, , , , , , , , ,20
2018365N08115,2018,,PABUK,8.6,113.8,2018-12-31,05:00:00,10,275, , , , , , , , ,20
2018365N08115,2018,,PABUK,8.6,113.3,2018-12-31,08:00:00,12,260, , , , , , , , ,20
2018365N08115,2018,,PABUK,8.4,112.7,2018-12-31,11:00:00,13,240, , , , , , , , ,23
2018365N08115,2018,,PABUK,7.9,112.1,2018-12-31,14:00:00,12,235, ,1004,0, , ,0, , ,25
2018365N08115,2018,,PABUK,7.6,111.7,2018-12-31,17:00:00,8,230, ,1004,0, , ,0, , ,28
2018365N08115,2018,,PABUK,7.4,111.5,2018-12-31,20:00:00,6,230, ,1004,0, , ,0, , ,30
2018365N08115,2018,,PABUK,7.2,111.3,2018-12-31,23:00:00,5,225, ,1004,0, , ,0, , ,30
2018365N08115,2018,,PABUK,7.1,111.1,2019-01-01,02:00:00,5,215, ,1004,0, , ,0, , ,30
2018365N08115,2018,,PABUK,6.8,111.0,2019-01-01,05:00:00,5,215, ,1004,0, , ,0, , ,33
2018365N08115,2018,,PABUK,6.6,110.8,2019-01-01,08:00:00,6,225, ,1004,0, , ,0, , ,35
2018365N08115,2018,,PABUK,6.4,110.5,2019-01-01,11:00:00,7,235, ,1002,0, , ,0, , ,35
2018365N08115,2018,,PABUK,6.2,110.2,2019-01-01,14:00:00,6,235,35,1000,0, , ,7,180,120,35
2018365N08115,2018,,PABUK,6.0,110.0,2019-01-01,17:00:00,5,240,35,1000,0, , ,7,180,120,35
2018365N08115,2018,,PABUK,5.9,109.8,2019-01-01,20:00:00,5,250,35,1000,0, , ,7,180,120,35
2018365N08115,2018,,PABUK,5.9,109.5,2019-01-01,23:00:00,5,255,35,1000,0, , ,7,180,120,35
2018365N08115,2018,,PABUK,5.8,109.3,2019-01-02,02:00:00,6,270,35,1000,0, , ,7,180,120,35
2018365N08115,2018,,PABUK,5.8,109.0,2019-01-02,05:00:00,6,275,35,1000,0, , ,7,180,120,35
2018365N08115,2018,,PABUK,5.9,108.6,2019-01-02,08:00:00,7,285,35,1000,0, , ,7,180,120,35
2018365N08115,2018,,PABUK,6.0,108.3,2019-01-02,11:00:00,7,285,35,1000,0, , ,7,180,120,35
2018365N08115,2018,,PABUK,6.1,107.9,2019-01-02,14:00:00,8,280,35,1000,0, , ,7,180,120,35
2018365N08115,2018,,PABUK,6.2,107.5,2019-01-02,17:00:00,9,275,35,1000,0, , ,7,180,120,38
2018365N08115,2018,,PABUK,6.2,107.0,2019-01-02,20:00:00,10,270,35,1000,0, , ,7,180,120,40
2018365N08115,2018,,PABUK,6.1,106.5,2019-01-02,23:00:00,11,265,35,1000,0, , ,7,180,120,40
2018365N08115,2018,,PABUK,6.1,105.9,2019-01-03,02:00:00,10,265,35,1000,0, , ,7,180,120,40
2018365N08115,2018,,PABUK,6.1,105.4,2019-01-03,05:00:00,9,270,35,1000,0, , ,7,180,120,40
2018365N08115,2018,,PABUK,6.1,105.0,2019-01-03,08:00:00,8,275,35,1000,0, , ,7,180,120,40
2018365N08115,2018,,PABUK,6.1,104.6,2019-01-03,11:00:00,7,280,35,1000,0, , ,7,180,120,40
2018365N08115,2018,,PABUK,6.2,104.3,2019-01-03,14:00:00,7,290,35,1000,0, , ,7,180,120,40
2018365N08115,2018,,PABUK,6.3,104.0,2019-01-03,17:00:00,8,295,38,999,0, , ,7,180,120,40
2018365N08115,2018,,PABUK,6.5,103.6,2019-01-03,20:00:00,9,305,40,998,0, , ,7,180,120,40
2018365N08115,2018,,PABUK,6.8,103.2,2019-01-03,23:00:00,11,310,43,997,0, , ,7,180,120,43
2018365N08115,2018,,PABUK,7.2,102.7,2019-01-04,02:00:00,12,305,45,996,0, , ,7,180,120,45
2018365N08115,2018,,PABUK,7.6,102.2,2019-01-04,05:00:00,13,300,45,996,0, , ,7,180,105,48
2018365N08115,2018,,PABUK,7.9,101.6,2019-01-04,08:00:00,12,295,45,996,0, , ,8,180,90,50
2018365N08115,2018,,PABUK,8.1,101.1,2019-01-04,11:00:00,10,290,45,996,0, , ,8,180,90,50
2018365N08115,2018,,PABUK,8.2,100.6,2019-01-04,14:00:00,9,280,45,996,0, , ,8,180,90,50
2018365N08115,2018,,PABUK,8.3,100.2,2019-01-04,17:00:00,8,280,43,998,0, , ,8,150,75,45
2018365N08115,2018,,PABUK,8.3,99.8,2019-01-04,20:00:00,9,280,40,1000,0, , ,1,120,60,40
2018365N08115,2018,,PABUK,8.4,99.3,2019-01-04,23:00:00,9,285, ,1003,0, , ,1, , ,38
2018365N08115,2018,,PABUK,8.5,98.9,2019-01-05,02:00:00,7,295, ,1006,0, , ,0, , ,35
2018365N08115,2018,,PABUK,8.7,98.7,2019-01-05,05:00:00,5,305, , ,0, , ,0, , ,33
2018365N08115,2018,,PABUK,8.8,98.5,2019-01-05,08:00:00,6,310, , , , , , , , ,30
2018365N08115,2018,,PABUK,9.1,98.2,2019-01-05,11:00:00,7,310, , , , , , , , ,30
2018365N08115,2018,,PABUK,9.3,98.0,2019-01-05,14:00:00,7,310, , , , , , , , ,30
2018365N08115,2018,,PABUK,9.5,97.7,2019-01-05,17:00:00,8,310, , , , , , , , ,28
2018365N08115,2018,,PABUK,9.8,97.4,2019-01-05,20:00:00,10,305, , , , , , , , ,25
2018365N08115,2018,,PABUK,10.1,96.9,2019-01-05,23:00:00,11,300, , , , , , , , ,28
2018365N08115,2018,,PABUK,10.4,96.4,2019-01-06,02:00:00,11,295, , , , , , , , ,30
2018365N08115,2018,,PABUK,10.5,95.9,2019-01-06,05:00:00,11,285, , , , , , , , ,28
2018365N08115,2018,,PABUK,10.7,95.3,2019-01-06,08:00:00,15,280, , , , , , , , ,25
2018365N08115,2018,,PABUK,10.8,94.4,2019-01-06,11:00:00,17,280, , , , , , , , ,25
2018365N08115,2018,,PABUK,11.0,93.6,2019-01-06,14:00:00,15,280, , , , , , , , ,25
2018365N08115,2018,,PABUK,11.1,92.9,2019-01-06,17:00:00,11,285, , , , , , , , ,23
2018365N08115,2018,,PABUK,11.3,92.4,2019-01-06,20:00:00,10,290, , , , , , , , ,20
2018365N08115,2018,,PABUK,11.5,92.0,2019-01-06,23:00:00,9,300, , , , , , , , ,20
2018365N08115,2018,,PABUK,11.7,91.7,2019-01-07,02:00:00,10,305, , , , , , , , ,20
2018365N08115,2018,,PABUK,12.0,91.2,2019-01-07,05:00:00,9,315, , , , , , , , ,20
2018365N08115,2018,,PABUK,12.3,91.0,2019-01-07,08:00:00,5,345, , , , , , , , ,20
2018365N08115,2018,,PABUK,12.5,91.1,2019-01-07,11:00:00,5,50, , , , , , , , ,20
2018365N08115,2018,,PABUK,12.6,91.4,2019-01-07,14:00:00,10,65, , , , , , , , ,20
2018365N08115,2018,,PABUK,12.9,92.0,2019-01-07,17:00:00,8,50, , , , , , , , , 
2018365N08115,2018,,PABUK,13.1,92.0,2019-01-07,20:00:00,2,5, , , , , , , , , 
2018365N08115,2018,,PABUK,13.1,92.0,2019-01-07,23:00:00,0,0, , , , , , , , , 
