Year,Intl_Name,PH_Name,Province,Deaths,Affected,Houses destroyed,Houses damaged,Total Houses,Damage to Infrastructure (PhP),Damage to Agriculture + Fisheries (PhP),Category
2014,Jangmi,Seniang,Dinagat Islands,0,3149,1,21,22,2000000,0,Tropical storm
2014,Jangmi,Seniang,Agusan del Sur,2,20961,6,12,18,148120000,8066394,Tropical storm
2014,Jangmi,Seniang,Surigao del Sur,0,64390,69,386,455,31905967.29,0,Tropical storm
2014,Jangmi,Seniang,Palawan,0,2138,0,0,0,0,0,Tropical storm
2014,Jangmi,Seniang,Capiz,0,1650,0,0,0,0,70124039,Tropical storm
2014,Jangmi,Seniang,Siquijor,0,54,0,0,0,0,0,Tropical storm
2014,Jangmi,Seniang,Southern Leyte,0,128,0,0,0,0,4779662,Tropical storm
2014,Jangmi,Seniang,Lanao del Norte,0,451,0,0,0,0,0,Tropical storm
2014,Jangmi,Seniang,Davao del Norte,0,1064,0,0,0,0,0,Tropical storm
2014,Jangmi,Seniang,Davao Oriental,0,80,0,0,0,0,0,Tropical storm
2014,Jangmi,Seniang,Surigao del Norte,0,4300,0,0,0,0,0,Tropical storm
2015,Mekkhala,Amang,Catanduanes,1,309,2,5,7,0,0,Severe tropical storm
2015,Mekkhala,Amang,Camarines Norte,0,3250,1,139,140,0,0,Severe tropical storm
2015,Mekkhala,Amang,Albay,0,38898,15,0,15,0,0,Severe tropical storm
2015,Mekkhala,Amang,Samar,0,4039,1,4,5,0,0,Severe tropical storm
2015,Mekkhala,Amang,Biliran,0,0,0,1,1,0,0,Severe tropical storm
2015,Mekkhala,Amang,Northern Samar,0,42979,29,341,370,0,0,Severe tropical storm
2015,Mekkhala,Amang,Camarines Sur,0,12986,0,0,0,0,0,Severe tropical storm
2015,Mekkhala,Amang,Sorsogon,0,1216,0,0,0,0,0,Severe tropical storm
2015,Mekkhala,Amang,Cebu,0,176,0,0,0,0,0,Severe tropical storm
2015,Mekkhala,Amang,Eastern Samar,1,2955,0,0,0,0,0,Severe tropical storm
2015,Maysak,Chedeng,Isabela,0,27,0,0,0,0,0,Violent typhoon
2015,Maysak,Chedeng,Aurora,0,17,0,0,0,0,0,Violent typhoon
2015,Noul,Dodong,Cagayan,2,2921,0,0,0,0,0,Violent typhoon
2015,Noul,Dodong,Isabela,0,1602,0,0,0,0,0,Violent typhoon
2015,Noul,Dodong,Ilocos Norte,0,0,0,0,0,0,0,Violent typhoon
2015,Linfa,Egay,Ilocos Norte,0,1995,1,34,35,0,0,Severe tropical storm
2015,Linfa,Egay,Ilocos Sur,0,542,2,21,23,0,0,Severe tropical storm
2015,Linfa,Egay,La Union,0,51772,2,136,138,0,0,Severe tropical storm
2015,Linfa,Egay,Palawan,0,634,0,1,1,0,0,Severe tropical storm
2015,Linfa,Egay,Benguet,0,42,0,1,1,0,0,Severe tropical storm
2015,Linfa,Egay,Abra,0,0,1,4,5,0,0,Severe tropical storm
2015,Linfa,Egay,Kalinga,0,315,1,1,2,0,0,Severe tropical storm
2015,Linfa,Egay,Apayao,0,267,0,0,0,0,0,Severe tropical storm
2015,Linfa,Egay,Metro Manila,0,0,0,0,0,0,0,Severe tropical storm
2015,Ineng,,Ilocos Sur,1,70876,20,95,115,0,0,Very strong typhoon
2015,Ineng,,Cagayan,1,94226,61,4504,4565,0,0,Very strong typhoon
2015,Ineng,,Zambales,2,0,0,6,6,0,0,Very strong typhoon
2015,Ineng,,Mountain Province,4,1163,5,33,38,0,0,Very strong typhoon
2015,Ineng,,Benguet,21,26310,14,156,170,0,0,Very strong typhoon
2015,Ineng,,Oriental Mindoro,0,15,0,0,0,0,0,Very strong typhoon
2015,Ineng,,Ilocos Norte,1,81664,20,239,259,0,0,Very strong typhoon
2015,Ineng,,Pangasinan,0,0,0,0,0,0,0,Very strong typhoon
2015,Ineng,,Bataan,0,0,0,0,0,0,0,Very strong typhoon
2015,Ineng,,Bulacan,0,76,0,0,0,0,0,Very strong typhoon
2015,Ineng,,Pampanga,0,0,0,0,0,0,0,Very strong typhoon
2015,Ineng,,Palawan,0,0,0,0,0,0,0,Very strong typhoon
2015,Ineng,,Guimaras,0,0,0,0,0,0,0,Very strong typhoon
2015,Ineng,,Metro Manila,0,0,0,0,0,0,0,Very strong typhoon
2015,Ineng,,La Union,1,2976,0,11,11,0,0,Very strong typhoon
2015,Ineng,,Kalinga,1,16676,18,146,164,0,0,Very strong typhoon
2015,Ineng,,Abra,1,90951,1,4,5,0,0,Very strong typhoon
2015,Ineng,,Batanes,0,1387,44,159,203,0,0,Very strong typhoon
2015,Ineng,,Nueva Vizcaya,0,95,0,20,20,0,0,Very strong typhoon
2015,Ineng,,Nueva Ecija,0,37,4,6,10,0,0,Very strong typhoon
2015,Ineng,,Laguna,0,461,0,58,58,0,0,Very strong typhoon
2015,Ineng,,Apayao,0,10241,1,117,118,0,0,Very strong typhoon
2015,Mujigae,Kabayan,La Union,0,15,0,0,0,0,0,Very strong typhoon
2015,Mujigae,Kabayan,Aurora,0,5413,87,435,522,0,0,Very strong typhoon
2015,Mujigae,Kabayan,Bulacan,0,2380,0,18,18,0,0,Very strong typhoon
2015,Mujigae,Kabayan,Nueva Ecija,0,51746,10,153,163,0,0,Very strong typhoon
2015,Mujigae,Kabayan,Zambales,0,14,0,0,0,0,0,Very strong typhoon
2015,Mujigae,Kabayan,Pangasinan,1,0,0,0,0,0,0,Very strong typhoon
2015,Mujigae,Kabayan,Marinduque,0,0,0,0,0,0,0,Very strong typhoon
2015,Koppu,Lando,Pangasinan,9,992365,11250,53137,64387,546342785,642090937,Very strong typhoon
2015,Koppu,Lando,La Union,1,99874,423,8527,8950,311525000,147339189.5,Very strong typhoon
2015,Koppu,Lando,Nueva Vizcaya,1,21049,126,1427,1553,91238500,292046300,Very strong typhoon
2015,Koppu,Lando,Isabela,4,151798,620,899,1519,43919115,746203937.5,Very strong typhoon
2015,Koppu,Lando,Cagayan,1,151879,4,24,28,129330000,826366262.5,Very strong typhoon
2015,Koppu,Lando,Zambales,4,144971,46,874,920,240000000,270445986.6,Very strong typhoon
2015,Koppu,Lando,Tarlac,1,211252,482,6304,6786,916960000,1005482650,Very strong typhoon
2015,Koppu,Lando,Nueva Ecija,8,547564,987,11548,12535,89500000,3629349455,Very strong typhoon
2015,Koppu,Lando,Aurora,2,109669,2695,20296,22991,81107000,603673473.6,Very strong typhoon
2015,Koppu,Lando,Bulacan,1,299297,3,112,115,2015000,888913585.8,Very strong typhoon
2015,Koppu,Lando,Laguna,1,47,0,0,0,0,40771995,Very strong typhoon
2015,Koppu,Lando,Cavite,1,222,0,0,0,0,6394336,Very strong typhoon
2015,Koppu,Lando,Benguet,18,0,0,0,0,87866531.74,183827512.1,Very strong typhoon
2015,Koppu,Lando,Ifugao,3,0,43,499,542,10891545,30948199.9,Very strong typhoon
2015,Koppu,Lando,Abra,1,7666,1,13,14,56910241.17,60851639.8,Very strong typhoon
2015,Koppu,Lando,Metro Manila,2,6696,0,0,0,0,0,Very strong typhoon
2015,Koppu,Lando,Ilocos Norte,0,5182,23,62,85,32950000,39146282.13,Very strong typhoon
2015,Koppu,Lando,Ilocos Sur,0,28905,46,450,496,75000000,73694840,Very strong typhoon
2015,Koppu,Lando,Batanes,0,3034,0,374,374,0,0,Very strong typhoon
2015,Koppu,Lando,Quirino,0,12686,567,9380,9947,202760039.5,378035000,Very strong typhoon
2015,Koppu,Lando,Bataan,0,15949,20,11,31,0,272780153,Very strong typhoon
2015,Koppu,Lando,Pampanga,0,203629,48,463,511,0,378146856.8,Very strong typhoon
2015,Koppu,Lando,Quezon,0,38117,1255,2900,4155,1000000,80356482.5,Very strong typhoon
2015,Koppu,Lando,Rizal,0,3474,0,0,0,0,67671632,Very strong typhoon
2015,Koppu,Lando,Camarines Norte,0,218,0,0,0,0,0,Very strong typhoon
2015,Koppu,Lando,Catanduanes,0,9,0,0,0,1091500,2500000,Very strong typhoon
2015,Koppu,Lando,Apayao,0,1046,10,152,162,210581590.1,104989459.3,Very strong typhoon
2015,Koppu,Lando,Benguet,0,8018,127,862,989,87866531.74,183827512.1,Very strong typhoon
2015,Koppu,Lando,Ifugao,0,2602,0,0,0,10891545,30948199.9,Very strong typhoon
2015,Koppu,Lando,Kalinga,0,8116,17,481,498,270943505,71416885.55,Very strong typhoon
2015,Koppu,Lando,Mountain Province,0,751,2,90,92,78694343.64,44678902.84,Very strong typhoon
2015,Melor,Nona,Nueva Vizcaya,6,0,0,0,0,0,2176320,Very strong typhoon
2015,Melor,Nona,Quezon,3,20330,0,836,836,203085000,2812277,Very strong typhoon
2015,Melor,Nona,Romblon,3,6031,1667,4934,6601,11000000,2017800,Very strong typhoon
2015,Melor,Nona,Oriental Mindoro,13,434166,32687,49744,82431,672630500,503379703.3,Very strong typhoon
2015,Melor,Nona,Occidental Mindoro,1,8010,113,896,1009,3388888.88,3871200,Very strong typhoon
2015,Melor,Nona,Albay,6,169973,102,555,657,58824885.27,17565210,Very strong typhoon
2015,Melor,Nona,Masbate,3,116870,3179,5776,8955,570000,95385966.34,Very strong typhoon
2015,Melor,Nona,Sorsogon,7,159406,29921,57737,87658,17880000,284463505.5,Very strong typhoon
2015,Melor,Nona,Samar,1,12183,11,285,296,0,11928396,Very strong typhoon
2015,Melor,Nona,Northern Samar,7,45228,42200,81021,123221,185465804,251113413,Very strong typhoon
2015,Melor,Nona,Metro Manila,1,0,0,0,0,0,0,Very strong typhoon
2015,Melor,Nona,Pangasinan,0,0,0,0,0,0,257717379.1,Very strong typhoon
2015,Melor,Nona,Cagayan,0,0,0,0,0,0,88180370,Very strong typhoon
2015,Melor,Nona,Isabela,0,0,0,0,0,0,1276821265,Very strong typhoon
2015,Melor,Nona,Quirino,0,0,0,0,0,0,5270400,Very strong typhoon
2015,Melor,Nona,Aurora,0,13226,9,8,17,136036000,189921670,Very strong typhoon
2015,Melor,Nona,Bulacan,0,90591,0,0,0,0,57914340.08,Very strong typhoon
2015,Melor,Nona,Nueva Ecija,0,78321,3,0,3,108241657.9,669813525.6,Very strong typhoon
2015,Melor,Nona,Pampanga,0,111263,0,3,3,56066000,535647165.2,Very strong typhoon
2015,Melor,Nona,Tarlac,0,4069,0,0,0,0,613580967.1,Very strong typhoon
2015,Melor,Nona,Batangas,0,2075,7,117,124,68800000,0,Very strong typhoon
2015,Melor,Nona,Cavite,0,398,8,0,8,0,58905,Very strong typhoon
2015,Melor,Nona,Marinduque,0,6085,570,4555,5125,80200000,122340848,Very strong typhoon
2015,Melor,Nona,Camarines Norte,0,1936,1,1,2,0,20525000,Very strong typhoon
2015,Melor,Nona,Camarines Sur,0,57920,0,75,75,1500000,311490650.7,Very strong typhoon
2015,Melor,Nona,Catanduanes,0,6508,17,8,25,9035948.16,11230720,Very strong typhoon
2015,Melor,Nona,Eastern Samar,0,7682,44,1594,1638,0,16069224,Very strong typhoon
2015,Melor,Nona,Bataan,0,19,0,0,0,0,1546050,Very strong typhoon
2015,Melor,Nona,Laguna,0,192,0,0,0,1589900,0,Very strong typhoon
2015,Melor,Nona,Palawan,0,5422,0,0,0,0,0,Very strong typhoon
2015,Melor,Nona,Biliran,0,1615,0,0,0,0,2426843,Very strong typhoon
2015,Onyok,,Agusan del Sur,0,3420,2,2,4,0,0,Tropical depression
2015,Onyok,,Dinagat Islands,0,688,2,1,3,0,0,Tropical depression
2015,Onyok,,Surigao del Norte,0,641,1,0,1,0,0,Tropical depression
2015,Onyok,,Agusan del Norte,0,148,0,0,0,0,0,Tropical depression
2015,Onyok,,Surigao del Sur,0,6414,0,0,0,0,0,Tropical depression
2016,Nida,Carina,Iloilo,0,103,0,0,0,0,0,Severe tropical storm
2016,Nida,Carina,Ilocos Norte,0,29,0,4,4,0,0,Severe tropical storm
2016,Nida,Carina,Ilocos Sur,0,8,0,3,3,0,0,Severe tropical storm
2016,Nida,Carina,Cagayan,0,356,0,0,0,0,0,Severe tropical storm
2016,Nida,Carina,Isabela,0,7933,0,0,0,0,0,Severe tropical storm
2016,Meranti,Ferdie,Batanes,0,16518,407,1834,2241,0,0,Violent typhoon
2016,Meranti,Ferdie,Ilocos Norte,0,105,0,0,0,0,0,Violent typhoon
2016,Meranti,Ferdie,Cagayan,0,25,0,0,0,0,0,Violent typhoon
2016,Sarika,Karen,Laguna,0,0,0,0,0,0,0,Very strong typhoon
2016,Sarika,Karen,Ilocos Norte,0,19079,0,20,20,0,0,Very strong typhoon
2016,Sarika,Karen,La Union,0,517,21,25,46,0,24610252,Very strong typhoon
2016,Sarika,Karen,Pangasinan,0,18187,19,148,167,0,184079521,Very strong typhoon
2016,Sarika,Karen,Nueva Vizcaya,0,17766,431,2893,3324,300000,13762390,Very strong typhoon
2016,Sarika,Karen,Aurora,0,77784,887,6817,7704,9100000,73069416,Very strong typhoon
2016,Sarika,Karen,Nueva Ecija,0,86207,40,1007,1047,5500000,1169133748,Very strong typhoon
2016,Sarika,Karen,Tarlac,0,15467,1,8,9,0,1047968255,Very strong typhoon
2016,Sarika,Karen,Camarines Sur,0,45343,0,88,88,0,648906866.7,Very strong typhoon
2016,Sarika,Karen,Camarines Norte,0,7063,22,316,338,0,158659421,Very strong typhoon
2016,Sarika,Karen,Catanduanes,0,5640,0,1,1,20317500,19804668,Very strong typhoon
2016,Sarika,Karen,Benguet,0,152,0,16,16,0,1153393,Very strong typhoon
2016,Sarika,Karen,Ifugao,0,39,0,9,9,2500000,0,Very strong typhoon
2016,Sarika,Karen,Kalinga,0,128,0,6,6,2200000,0,Very strong typhoon
2016,Sarika,Karen,Ilocos Sur,0,275,0,0,0,0,0,Very strong typhoon
2016,Sarika,Karen,Cagayan,0,946,0,0,0,93000000,0,Very strong typhoon
2016,Sarika,Karen,Isabela,0,10751,0,0,0,0,193807780,Very strong typhoon
2016,Sarika,Karen,Quirino,0,126,0,0,0,77500000,28290860,Very strong typhoon
2016,Sarika,Karen,Bulacan,0,735,0,0,0,15000000,31637078,Very strong typhoon
2016,Sarika,Karen,Pampanga,0,1100,0,0,0,5500000,2093458,Very strong typhoon
2016,Sarika,Karen,Zambales,0,2293,0,0,0,0,847844,Very strong typhoon
2016,Sarika,Karen,Quezon,0,1081,0,0,0,0,5918260,Very strong typhoon
2016,Sarika,Karen,Rizal,0,237,0,0,0,0,2595050,Very strong typhoon
2016,Sarika,Karen,Albay,0,6828,0,0,0,0,53179472,Very strong typhoon
2016,Sarika,Karen,Sorsogon,0,1614,0,0,0,0,61544359.18,Very strong typhoon
2016,Sarika,Karen,Mountain Province,0,7,0,0,0,350000,0,Very strong typhoon
2016,Sarika,Karen,Bataan,0,0,0,0,0,0,7788000,Very strong typhoon
2016,Haima,Lawin,Ilocos Norte,0,91224,1334,17441,18775,494900000,400662359,Violent typhoon
2016,Haima,Lawin,Ilocos Sur,0,94288,699,9340,10039,587250000,229184030,Violent typhoon
2016,Haima,Lawin,La Union,0,23139,49,866,915,35900000,51325349,Violent typhoon
2016,Haima,Lawin,Pangasinan,0,72065,7,0,7,16078188,807000,Violent typhoon
2016,Haima,Lawin,Cagayan,0,355551,5254,23175,28429,624975000,0,Violent typhoon
2016,Haima,Lawin,Isabela,0,96279,5994,25567,31561,567050000,0,Violent typhoon
2016,Haima,Lawin,Nueva Vizcaya,0,7674,36,125,161,148943000,0,Violent typhoon
2016,Haima,Lawin,Quirino,0,3103,0,127,127,174493000,0,Violent typhoon
2016,Haima,Lawin,Aurora,3,44311,0,4,4,3000000,0,Violent typhoon
2016,Haima,Lawin,Bataan,0,4640,5,20,25,0,0,Violent typhoon
2016,Haima,Lawin,Bulacan,0,2441,0,0,0,0,0,Violent typhoon
2016,Haima,Lawin,Nueva Ecija,0,22865,0,0,0,3000000,0,Violent typhoon
2016,Haima,Lawin,Pampanga,0,40306,0,0,0,0,0,Violent typhoon
2016,Haima,Lawin,Tarlac,0,24084,1,6,7,0,0,Violent typhoon
2016,Haima,Lawin,Zambales,0,1835,0,0,0,0,0,Violent typhoon
2016,Haima,Lawin,Batangas,0,971,0,0,0,0,0,Violent typhoon
2016,Haima,Lawin,Quezon,0,724,0,0,0,0,0,Violent typhoon
2016,Haima,Lawin,Rizal,0,53,0,0,0,0,0,Violent typhoon
2016,Haima,Lawin,Camarines Norte,0,91,0,0,0,0,0,Violent typhoon
2016,Haima,Lawin,Sorsogon,0,8761,0,0,0,0,0,Violent typhoon
2016,Haima,Lawin,Abra,0,95713,374,4689,5063,0,28002400,Violent typhoon
2016,Haima,Lawin,Apayao,0,9101,311,1720,2031,0,91682262.14,Violent typhoon
2016,Haima,Lawin,Benguet,6,3367,62,368,430,1199500,5001032.93,Violent typhoon
2016,Haima,Lawin,Ifugao,2,3642,13,392,405,0,48241980.35,Violent typhoon
2016,Haima,Lawin,Kalinga,6,175376,569,2156,2725,0,135576912.5,Violent typhoon
2016,Haima,Lawin,Mountain Province,0,32875,11,281,292,629500,25408838.2,Violent typhoon
2016,Tokage,Marce,Leyte,0,0,0,1,1,0,0,Severe tropical storm
2016,Tokage,Marce,Oriental Mindoro,0,1361,0,0,0,0,0,Severe tropical storm
2016,Tokage,Marce,Romblon,0,91,0,1,1,0,0,Severe tropical storm
2016,Tokage,Marce,Negros Occidental,0,32,0,0,0,0,0,Severe tropical storm
2016,Tokage,Marce,Iloilo,0,5493,0,9,9,0,0,Severe tropical storm
2016,Tokage,Marce,Cebu,0,0,5,0,5,0,0,Severe tropical storm
2016,Tokage,Marce,Aklan,0,1113,0,0,0,0,0,Severe tropical storm
2016,Tokage,Marce,Antique,0,1741,0,0,0,0,0,Severe tropical storm
2016,Tokage,Marce,Capiz,0,3115,0,0,0,0,0,Severe tropical storm
2016,Tokage,Marce,Dinagat Islands,0,862,0,0,0,0,0,Severe tropical storm
2016,Tokage,Marce,Surigao del Norte,0,162,0,0,0,0,0,Severe tropical storm
2016,Tokage,Marce,Surigao del Sur,0,339,0,0,0,0,0,Severe tropical storm
2016,Nock-Ten,Nina,Batangas,1,7888,250,1303,1553,0,72562760,Violent typhoon
2016,Nock-Ten,Nina,Cavite,0,896,0,0,0,0,900984,Violent typhoon
2016,Nock-Ten,Nina,Laguna,0,1472,0,0,0,0,1350000,Violent typhoon
2016,Nock-Ten,Nina,Quezon,2,168703,4727,29405,34132,31680000,91736212.53,Violent typhoon
2016,Nock-Ten,Nina,Rizal,0,43,0,0,0,0,650000,Violent typhoon
2016,Nock-Ten,Nina,Marinduque,1,180155,5848,27676,33524,95447600,512650454,Violent typhoon
2016,Nock-Ten,Nina,Occidental Mindoro,0,3170,6,333,339,33000000,216079488,Violent typhoon
2016,Nock-Ten,Nina,Oriental Mindoro,2,65561,2750,8958,11708,173921810,539384397,Violent typhoon
2016,Nock-Ten,Nina,Albay,4,667170,18902,44581,63483,216745000,637586052,Violent typhoon
2016,Nock-Ten,Nina,Camarines Norte,0,10364,0,0,0,0,82324851,Violent typhoon
2016,Nock-Ten,Nina,Camarines Sur,3,920606,43691,94088,137779,457839485,2549310988,Violent typhoon
2016,Nock-Ten,Nina,Catanduanes,0,159945,9049,23133,32182,44600000,280366002,Violent typhoon
2016,Nock-Ten,Nina,Masbate,0,5801,0,0,0,0,5631000,Violent typhoon
2016,Nock-Ten,Nina,Sorsogon,0,85597,6,61,67,0,35873000,Violent typhoon
2016,Nock-Ten,Nina,Northern Samar,0,17650,0,0,0,0,1336170,Violent typhoon
2017,Pakhar,Jolina,Bataan,0,0,0,0,0,0,0,Severe tropical storm
2017,Pakhar,Jolina,Camarines Sur,0,0,0,0,0,0,0,Severe tropical storm
2017,Pakhar,Jolina,Metro Manila,0,0,0,0,0,0,0,Severe tropical storm
2017,Pakhar,Jolina,La Union,0,137,0,0,0,0,0,Severe tropical storm
2017,Pakhar,Jolina,Cagayan,0,64,0,0,0,0,0,Severe tropical storm
2017,Pakhar,Jolina,Isabela,0,575,0,0,0,0,0,Severe tropical storm
2017,Pakhar,Jolina,Nueva Vizcaya,0,1108,0,0,0,0,0,Severe tropical storm
2017,Pakhar,Jolina,Quirino,0,30,0,0,0,0,0,Severe tropical storm
2017,Pakhar,Jolina,Aurora,0,1140,0,0,0,0,0,Severe tropical storm
2017,Pakhar,Jolina,Zambales,0,145,0,0,0,0,0,Severe tropical storm
2017,Pakhar,Jolina,Abra,0,133,0,0,0,0,0,Severe tropical storm
2017,Pakhar,Jolina,Benguet,0,36,0,0,0,0,0,Severe tropical storm
2017,Pakhar,Jolina,Ifugao,0,5,0,0,0,0,0,Severe tropical storm
2017,Pakhar,Jolina,Mountain Province,0,24,0,0,0,0,0,Severe tropical storm
2017,Doksuri,Maring,Batangas,0,1471,54,70,124,29719566,14600423.25,Strong typhoon
2017,Doksuri,Maring,Cavite,2,1167,3,6,9,3507950,15944014.64,Strong typhoon
2017,Doksuri,Maring,Laguna,6,8278,122,531,653,25560000,27770749.77,Strong typhoon
2017,Doksuri,Maring,Quezon,2,25524,150,886,1036,14560000,123055116.7,Strong typhoon
2017,Doksuri,Maring,Metro Manila,3,1451,0,0,0,0,0,Strong typhoon
2017,Doksuri,Maring,Bulacan,0,86,0,0,0,0,0,Strong typhoon
2017,Doksuri,Maring,Zambales,0,90,0,0,0,0,0,Strong typhoon
2017,Doksuri,Maring,Rizal,8,2899,0,0,0,0,12321110,Strong typhoon
2017,Doksuri,Maring,Romblon,1,0,0,0,0,0,0,Strong typhoon
2017,Doksuri,Maring,Marinduque,0,0,0,0,0,0,0,Strong typhoon
2017,Doksuri,Maring,Occidental Mindoro,0,0,0,0,0,0,0,Strong typhoon
2017,Khanun,Odette,Apayao,1,4720,1,0,1,0,0,Strong typhoon
2017,Khanun,Odette,Benguet,0,9,1,0,1,0,0,Strong typhoon
2017,Khanun,Odette,Cagayan,0,4500,0,0,0,0,0,Strong typhoon
2017,Khanun,Odette,Zambales,0,30,0,0,0,0,0,Strong typhoon
2017,Khanun,Odette,Occidental Mindoro,0,0,0,0,0,0,0,Strong typhoon
2017,Khanun,Odette,Oriental Mindoro,0,0,0,0,0,0,0,Strong typhoon
2017,Khanun,Odette,Ilocos Sur,0,0,0,0,0,0,0,Strong typhoon
2017,Khanun,Odette,Romblon,0,0,0,0,0,0,0,Strong typhoon
2017,Damrey,Ramil,Camarines Norte,0,231,0,0,0,0,0,Strong typhoon
2017,Damrey,Ramil,Camarines Sur,0,59,0,0,0,0,0,Strong typhoon
2017,Damrey,Ramil,Oriental Mindoro,0,15,0,0,0,0,0,Strong typhoon
2017,Damrey,Ramil,Laguna,0,0,0,0,0,0,0,Strong typhoon
2017,Damrey,Ramil,Batangas,2,0,0,0,0,0,0,Strong typhoon
2017,Damrey,Ramil,Romblon,0,0,0,0,0,0,0,Strong typhoon
2017,Damrey,Ramil,Albay,0,0,0,0,0,0,0,Strong typhoon
2017,Damrey,Ramil,Palawan,3,0,0,0,0,0,0,Strong typhoon
2017,Haikui,Salome,Aurora,0,4239,0,5,5,0,0,Tropical storm
2017,Haikui,Salome,Quezon,0,1037,0,0,0,1500000,15857068.93,Tropical storm
2017,Haikui,Salome,Laguna,0,164,0,0,0,0,218447000,Tropical storm
2017,Haikui,Salome,Camarines Sur,0,233,0,0,0,0,0,Tropical storm
2017,Haikui,Salome,Batangas,0,0,0,0,0,18032000,7000000,Tropical storm
2017,Haikui,Salome,Marinduque,0,0,0,0,0,0,0,Tropical storm
2017,Haikui,Salome,Romblon,0,0,0,0,0,0,0,Tropical storm
2017,Haikui,Salome,Samar,0,0,0,0,0,0,0,Tropical storm
2017,Haikui,Salome,Northern Samar,0,0,0,0,0,0,0,Tropical storm
2017,Kai-Tak,Urduja,Marinduque,0,93,0,0,0,45100000,1441694,Tropical storm
2017,Kai-Tak,Urduja,Oriental Mindoro,0,1135,0,0,0,237643321,415111515,Tropical storm
2017,Kai-Tak,Urduja,Palawan,0,70,0,0,0,65258597.2,2677860,Tropical storm
2017,Kai-Tak,Urduja,Romblon,2,548,0,0,0,260580000,1618999734,Tropical storm
2017,Kai-Tak,Urduja,Albay,0,7634,0,0,0,0,20132252,Tropical storm
2017,Kai-Tak,Urduja,Camarines Norte,0,568,0,0,0,0,8404347,Tropical storm
2017,Kai-Tak,Urduja,Camarines Sur,0,1262,0,0,0,0,267934074,Tropical storm
2017,Kai-Tak,Urduja,Masbate,4,19257,6,18,24,1000000,37746317,Tropical storm
2017,Kai-Tak,Urduja,Sorsogon,0,3958,0,0,0,0,5613826,Tropical storm
2017,Kai-Tak,Urduja,Aklan,0,1308,0,0,0,0,0,Tropical storm
2017,Kai-Tak,Urduja,Capiz,0,1380,0,0,0,0,0,Tropical storm
2017,Kai-Tak,Urduja,Iloilo,0,828,0,0,0,0,0,Tropical storm
2017,Kai-Tak,Urduja,Cebu,0,24294,0,0,0,0,3623267,Tropical storm
2017,Kai-Tak,Urduja,Biliran,28,118599,1692,4419,6111,488520000,273111604,Tropical storm
2017,Kai-Tak,Urduja,Eastern Samar,1,385156,303,9050,9353,50000000,357968953,Tropical storm
2017,Kai-Tak,Urduja,Leyte,6,525254,82,1050,1132,425319000,445177994,Tropical storm
2017,Kai-Tak,Urduja,Northern Samar,0,249617,397,3567,3964,0,34991830,Tropical storm
2017,Kai-Tak,Urduja,Samar,5,508985,264,14143,14407,574700000,223870119,Tropical storm
2017,Kai-Tak,Urduja,Southern Leyte,0,1281,4,274,278,0,5495584,Tropical storm
2017,Kai-Tak,Urduja,Dinagat Islands,0,1668,0,0,0,0,0,Tropical storm
2017,Kai-Tak,Urduja,Surigao del Norte,0,5,0,0,0,0,0,Tropical storm
2017,Kai-Tak,Urduja,Surigao del Sur,1,0,0,0,0,0,0,Tropical storm
2017,Kai-Tak,Urduja,Antique,0,0,0,0,0,0,0,Tropical storm
2017,Kai-Tak,Urduja,Agusan del Norte,0,0,0,17,17,0,0,Tropical storm
2017,Tembin,Vinta,Davao de Oro,0,17034,16,1,17,0,54568755,Strong typhoon
2017,Tembin,Vinta,Quezon,0,0,0,0,0,0,0,Strong typhoon
2017,Tembin,Vinta,Oriental Mindoro,0,719,0,0,0,0,0,Strong typhoon
2017,Tembin,Vinta,Palawan,0,24688,646,1014,1660,710000,5608700,Strong typhoon
2017,Tembin,Vinta,Bohol,0,68,0,0,0,0,0,Strong typhoon
2017,Tembin,Vinta,Negros Oriental,0,297,0,0,0,0,0,Strong typhoon
2017,Tembin,Vinta,Zamboanga del Norte,31,117199,1516,1505,3021,0,124788058,Strong typhoon
2017,Tembin,Vinta,Zamboanga del Sur,0,20310,8,0,8,17710000,90731982.13,Strong typhoon
2017,Tembin,Vinta,Zamboanga Sibugay,0,18202,22,0,22,0,61789486,Strong typhoon
2017,Tembin,Vinta,Bukidnon,2,19912,121,34,155,300000,6877155,Strong typhoon
2017,Tembin,Vinta,Lanao del Norte,6,66883,830,1574,2404,151500000,109915763,Strong typhoon
2017,Tembin,Vinta,Misamis Occidental,0,10356,0,8,8,0,2313004,Strong typhoon
2017,Tembin,Vinta,Misamis Oriental,0,33635,112,1034,1146,0,0,Strong typhoon
2017,Tembin,Vinta,Davao del Norte,0,124613,26,1,27,73185110,170104494,Strong typhoon
2017,Tembin,Vinta,Davao del Sur,0,40040,361,223,584,0,125837,Strong typhoon
2017,Tembin,Vinta,Davao Oriental,0,13768,0,0,0,0,11314751,Strong typhoon
2017,Tembin,Vinta,Davao Occidental,0,460,0,0,0,0,0,Strong typhoon
2017,Tembin,Vinta,Cotabato,0,116061,0,0,0,0,55840017,Strong typhoon
2017,Tembin,Vinta,Agusan del Norte,0,2351,0,0,0,0,7078275,Strong typhoon
2017,Tembin,Vinta,Agusan del Sur,0,5674,0,0,0,0,5591839,Strong typhoon
2017,Tembin,Vinta,Dinagat Islands,0,1305,0,0,0,0,110000,Strong typhoon
2017,Tembin,Vinta,Surigao del Norte,0,7844,0,0,0,0,9890040,Strong typhoon
